year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2019,16,Houston Texans,Tampa Bay Buccaneers,2019-12-21,1:00PM,Tampa Bay,/boxscores/201912210tam.htm,Buccaneers,,outdoors,grass,3:15,"49,036",Houston Texans -3.0,50.0 (under),73 degrees, relative humidity 65%, wind 11 mph
2019,16,New England Patriots,Buffalo Bills,2019-12-21,4:30PM,New England,/boxscores/201912210nwe.htm,Bills (deferred),,outdoors,fieldturf,3:03,"65,878",New England Patriots -7.0,38.5 (over),33 degrees, relative humidity 64%, wind 2 mph
2019,16,San Francisco 49ers,Los Angeles Rams,2019-12-21,8:15PM,San Francisco,/boxscores/201912210sfo.htm,49ers (deferred),,outdoors,grass,3:06,"70,103",San Francisco 49ers -7.0,45.5 (over),58 degrees, relative humidity 66%, wind 12 mph
2019,16,Atlanta Falcons,Jacksonville Jaguars,2019-12-22,1:00PM,Atlanta,/boxscores/201912220atl.htm,Falcons,,retractable roof (closed),fieldturf,2:57,"70,873",Atlanta Falcons -7.5,48.0 (under),,,
2019,16,Indianapolis Colts,Carolina Panthers,2019-12-22,1:00PM,Indianapolis,/boxscores/201912220clt.htm,Colts (deferred),,retractable roof (closed),fieldturf,3:02,"61,845",Indianapolis Colts -7.5,46.0 (under),,,
2019,16,Miami Dolphins,Cincinnati Bengals,2019-12-22,1:00PM,Miami,/boxscores/201912220mia.htm,Bengals (deferred),Dolphins,outdoors,grass,4:00,"60,968",Cincinnati Bengals -1.5,46.0 (over),76 degrees, relative humidity 68%, wind 15 mph
2019,16,Baltimore Ravens,Cleveland Browns,2019-12-22,1:00PM,Cleveland,/boxscores/201912220cle.htm,Browns,,outdoors,grass,3:05,"67,431",Baltimore Ravens -9.5,48.5 (under),49 degrees, relative humidity 41%, wind 10 mph
2019,16,New Orleans Saints,Tennessee Titans,2019-12-22,1:00PM,Tennessee,/boxscores/201912220oti.htm,Saints (deferred),,outdoors,grass,3:20,"66,756",New Orleans Saints -3.5,49.0 (over),50 degrees, relative humidity 59%, wind 4 mph
2019,16,New York Giants,Washington Redskins,2019-12-22,1:00PM,Washington,/boxscores/201912220was.htm,Redskins (deferred),Giants,outdoors,grass,3:36,"66,083",New York Giants -1.0,42.0 (over),44 degrees, relative humidity 52%, wind 6 mph
2019,16,New York Jets,Pittsburgh Steelers,2019-12-22,1:00PM,New York,/boxscores/201912220nyj.htm,Steelers (deferred),,outdoors,fieldturf ,2:53,"78,523",Pittsburgh Steelers -3.0,36.5 (under),45 degrees, relative humidity 52%, wind 6 mph
2019,16,Denver Broncos,Detroit Lions,2019-12-22,4:05PM,Denver,/boxscores/201912220den.htm,Broncos (deferred),,outdoors,grass,2:54,"74,115",Denver Broncos -9.5,40.0 (over),67 degrees, relative humidity 8%, wind 3 mph
2019,16,Oakland Raiders,Los Angeles Chargers,2019-12-22,4:05PM,Los Angeles,/boxscores/201912220sdg.htm,Raiders (deferred),,outdoors,grass,3:01,"25,380",Los Angeles Chargers -7.5,45.0 (under),64 degrees, relative humidity 60%, wind 10 mph
2019,16,Arizona Cardinals,Seattle Seahawks,2019-12-22,4:25PM,Seattle,/boxscores/201912220sea.htm,Seahawks (deferred),,outdoors,fieldturf,3:18,"69,022",Seattle Seahawks -8.0,51.0 (under),43 degrees, relative humidity 87%, wind 7 mph
2019,16,Philadelphia Eagles,Dallas Cowboys,2019-12-22,4:25PM,Philadelphia,/boxscores/201912220phi.htm,Cowboys (deferred),,outdoors,grass,3:08,"69,796",Dallas Cowboys -2.0,47.0 (under),47 degrees, relative humidity 46%, wind 7 mph
2019,16,Kansas City Chiefs,Chicago Bears,2019-12-22,8:20PM,Chicago,/boxscores/201912220chi.htm,Chiefs (deferred),,outdoors,grass,2:47,"62,213",Kansas City Chiefs -6.5,45.5 (under),45 degrees, relative humidity 66%, wind 10 mph
2019,16,Green Bay Packers,Minnesota Vikings,2019-12-23,8:15PM,Minnesota,/boxscores/201912230min.htm,Vikings (deferred),,dome,sportturf,3:09,"67,157",Minnesota Vikings -4.0,47.0 (under),,,
