year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2022,3,Cleveland Browns,Pittsburgh Steelers,2022-09-22,8:15PM,Cleveland,/boxscores/202209220cle.htm,Browns,,outdoors,grass ,3:10,"67,431",Cleveland Browns -4.5,38.5 (over),60 degrees, relative humidity 54%, wind 21 mph
2022,3,Miami Dolphins,Buffalo Bills,2022-09-25,1:00PM,Miami,/boxscores/202209250mia.htm,Dolphins (deferred),,outdoors,grass ,3:11,"66,206",Buffalo Bills -4.5,53.0 (under),89 degrees, relative humidity 63%, wind 5 mph
2022,3,Carolina Panthers,New Orleans Saints,2022-09-25,1:00PM,Carolina,/boxscores/202209250car.htm,Saints (deferred),,outdoors,grass ,3:01,"70,496",New Orleans Saints -2.5,41.0 (under),68 degrees, relative humidity 70%, wind 7 mph
2022,3,Chicago Bears,Houston Texans,2022-09-25,1:00PM,Chicago,/boxscores/202209250chi.htm,Texans (deferred),,outdoors,grass ,2:55,"60,592",Chicago Bears -3.0,39.0 (over),66 degrees, relative humidity 68%, wind 13 mph
2022,3,Cincinnati Bengals,New York Jets,2022-09-25,1:00PM,New York,/boxscores/202209250nyj.htm,Bengals,,outdoors,fieldturf ,3:15,"73,708",Cincinnati Bengals -6.0,45.0 (under),66 degrees, relative humidity 62%, wind 8 mph
2022,3,Indianapolis Colts,Kansas City Chiefs,2022-09-25,1:00PM,Indianapolis,/boxscores/202209250clt.htm,Chiefs (deferred),,retractable roof (open),fieldturf ,3:05,"65,975",Kansas City Chiefs -5.5,51.0 (under),,,
2022,3,Minnesota Vikings,Detroit Lions,2022-09-25,1:00PM,Minnesota,/boxscores/202209250min.htm,Vikings (deferred),,dome,sportturf,3:14,"66,638",Minnesota Vikings -6.0,52.5 (under),,,
2022,3,Baltimore Ravens,New England Patriots,2022-09-25,1:00PM,New England,/boxscores/202209250nwe.htm,Patriots (deferred),,outdoors,fieldturf ,3:04,"65,878",Baltimore Ravens -2.5,44.0 (over),66 degrees, relative humidity 61%, wind 10 mph
2022,3,Tennessee Titans,Las Vegas Raiders,2022-09-25,1:00PM,Tennessee,/boxscores/202209250oti.htm,Raiders (deferred),,outdoors,grass ,3:09,"68,649",Las Vegas Raiders -2.0,45.5 (over),77 degrees, relative humidity 72%, wind 5 mph
2022,3,Philadelphia Eagles,Washington Commanders,2022-09-25,1:00PM,Washington,/boxscores/202209250was.htm,Eagles (deferred),,outdoors,grass ,3:11,"64,426",Philadelphia Eagles -6.0,47.5 (under),72 degrees, relative humidity 60%, wind 9 mph
2022,3,Jacksonville Jaguars,Los Angeles Chargers,2022-09-25,4:05PM,Los Angeles,/boxscores/202209250sdg.htm,Chargers (deferred),,dome,matrixturf,2:59,"67,964",Los Angeles Chargers -3.0,42.5 (over),,,
2022,3,Atlanta Falcons,Seattle Seahawks,2022-09-25,4:25PM,Seattle,/boxscores/202209250sea.htm,Falcons (deferred),,outdoors,fieldturf ,2:53,"68,773",Seattle Seahawks -1.0,42.0 (over),67 degrees, relative humidity 67%, wind 6 mph
2022,3,Los Angeles Rams,Arizona Cardinals,2022-09-25,4:25PM,Arizona,/boxscores/202209250crd.htm,Rams (deferred),,retractable roof (closed),grass ,3:01,"63,243",Los Angeles Rams -3.5,48.5 (under),,,
2022,3,Green Bay Packers,Tampa Bay Buccaneers,2022-09-25,4:25PM,Tampa Bay,/boxscores/202209250tam.htm,Buccaneers,,outdoors,grass ,3:00,"69,197",Tampa Bay Buccaneers -1.0,42.0 (under),88 degrees, relative humidity 58%, wind 5 mph
2022,3,Denver Broncos,San Francisco 49ers,2022-09-25,8:20PM,Denver,/boxscores/202209250den.htm,49ers,,outdoors,grass ,3:05,"77,021",San Francisco 49ers -1.5,44.5 (under),73 degrees, relative humidity 21%, wind 8 mph
2022,3,Dallas Cowboys,New York Giants,2022-09-26,8:15PM,New York,/boxscores/202209260nyg.htm,Giants (deferred),,outdoors,fieldturf ,3:11,"79,445",New York Giants -1.0,39.0 (push),66 degrees, relative humidity 44%, wind 5 mph
