year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2019,6,New England Patriots,New York Giants,2019-10-10,8:20PM,New England,/boxscores/201910100nwe.htm,Giants (deferred),,outdoors,fieldturf,3:02,"65,878",New England Patriots -16.5,43.0 (over),54 degrees, relative humidity 61%, wind 13 mph
2019,6,Carolina Panthers,Tampa Bay Buccaneers,2019-10-13,9:30AM,Tampa Bay,/boxscores/201910130tam.htm,Buccaneers,,outdoors,grass,3:26,"60,087",Carolina Panthers -2.0,48.5 (over),61 degrees, relative humidity 86%, wind 14 mph
2019,6,Washington Redskins,Miami Dolphins,2019-10-13,1:00PM,Miami,/boxscores/201910130mia.htm,Dolphins (deferred),,outdoors,grass,3:09,"59,808",Washington Redskins -6.0,42.0 (under),84 degrees, relative humidity 66%, wind 13 mph
2019,6,Baltimore Ravens,Cincinnati Bengals,2019-10-13,1:00PM,Baltimore,/boxscores/201910130rav.htm,Ravens (deferred),,outdoors,grass,3:12,"70,051",Baltimore Ravens -10.5,47.0 (under),64 degrees, relative humidity 43%, wind 7 mph
2019,6,Seattle Seahawks,Cleveland Browns,2019-10-13,1:00PM,Cleveland,/boxscores/201910130cle.htm,Seahawks (deferred),,outdoors,grass,3:31,"67,431",Cleveland Browns -1.0,45.5 (over),58 degrees, relative humidity 38%, wind 20 mph
2019,6,Houston Texans,Kansas City Chiefs,2019-10-13,1:00PM,Kansas City,/boxscores/201910130kan.htm,Texans (deferred),,outdoors,grass,3:07,"73,323",Kansas City Chiefs -3.5,54.5 (over),56 degrees, relative humidity 47%, wind 2 mph
2019,6,New Orleans Saints,Jacksonville Jaguars,2019-10-13,1:00PM,Jacksonville,/boxscores/201910130jax.htm,Jaguars (deferred),,outdoors,grass,2:52,"64,341",Jacksonville Jaguars -2.5,42.5 (under),81 degrees, relative humidity 56%, wind 3 mph
2019,6,Minnesota Vikings,Philadelphia Eagles,2019-10-13,1:00PM,Minnesota,/boxscores/201910130min.htm,Eagles (deferred),,dome,sportturf,3:07,"66,837",Minnesota Vikings -3.5,44.0 (over),,,
2019,6,Arizona Cardinals,Atlanta Falcons,2019-10-13,4:05PM,Arizona,/boxscores/201910130crd.htm,Falcons,,retractable roof (closed),grass,3:07,"60,140",Atlanta Falcons -3.0,52.5 (over),,,
2019,6,San Francisco 49ers,Los Angeles Rams,2019-10-13,4:05PM,Los Angeles,/boxscores/201910130ram.htm,Rams (deferred),,outdoors,grass,3:11,"75,695",Los Angeles Rams -3.0,49.5 (under),77 degrees, relative humidity 42%, wind 2 mph
2019,6,New York Jets,Dallas Cowboys,2019-10-13,4:25PM,New York,/boxscores/201910130nyj.htm,Cowboys (deferred),,outdoors,fieldturf ,2:59,"78,523",Dallas Cowboys -7.0,43.5 (over),66 degrees, relative humidity 38%, wind 7 mph
2019,6,Denver Broncos,Tennessee Titans,2019-10-13,4:25PM,Denver,/boxscores/201910130den.htm,Broncos (deferred),,outdoors,grass,2:55,"75,815",Denver Broncos -1.0,41.0 (under),69 degrees, relative humidity 9%, wind 7 mph
2019,6,Pittsburgh Steelers,Los Angeles Chargers,2019-10-13,8:20PM,Los Angeles,/boxscores/201910130sdg.htm,Steelers (deferred),,outdoors,grass,2:55,"25,425",Los Angeles Chargers -6.0,42.5 (under),71 degrees, relative humidity 61%, wind 9 mph
2019,6,Green Bay Packers,Detroit Lions,2019-10-14,8:15PM,Green Bay,/boxscores/201910140gnb.htm,Packers (deferred),,outdoors,grass,3:06,"76,947",Green Bay Packers -3.5,47.0 (under),43 degrees, relative humidity 73%, wind 5 mph
