year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2019,5,Seattle Seahawks,Los Angeles Rams,2019-10-03,8:20PM,Seattle,/boxscores/201910030sea.htm,Rams (deferred),,outdoors,fieldturf,3:27,"68,988",Seattle Seahawks -1.5,49.0 (over),57 degrees, relative humidity 56%, wind 7 mph
2019,5,Philadelphia Eagles,New York Jets,2019-10-06,1:00PM,Philadelphia,/boxscores/201910060phi.htm,Eagles (deferred),,outdoors,grass,3:01,"69,796",Philadelphia Eagles -14.0,43.0 (under),68 degrees, relative humidity 68%, wind 10 mph
2019,5,Houston Texans,Atlanta Falcons,2019-10-06,1:00PM,Houston,/boxscores/201910060htx.htm,Texans (deferred),,retractable roof (closed),grass,3:13,"71,787",Houston Texans -4.0,49.0 (over),,,
2019,5,Buffalo Bills,Tennessee Titans,2019-10-06,1:00PM,Tennessee,/boxscores/201910060oti.htm,Bills (deferred),,outdoors,grass,2:54,"66,910",Tennessee Titans -3.5,39.5 (under),77 degrees, relative humidity 71%, wind 13 mph
2019,5,Carolina Panthers,Jacksonville Jaguars,2019-10-06,1:00PM,Carolina,/boxscores/201910060car.htm,Jaguars (deferred),,outdoors,grass,3:28,"72,762",Carolina Panthers -3.0,41.0 (over),72 degrees, relative humidity 59%, wind 4 mph
2019,5,Oakland Raiders,Chicago Bears,2019-10-06,1:00PM,Oakland,/boxscores/201910060rai.htm,Bears (deferred),,outdoors,grass,3:08,"60,463",Chicago Bears -6.5,39.5 (over),59 degrees, relative humidity 60%, wind 15 mph
2019,5,Arizona Cardinals,Cincinnati Bengals,2019-10-06,1:00PM,Cincinnati,/boxscores/201910060cin.htm,Bengals (deferred),,outdoors,grass,3:03,"46,012",Cincinnati Bengals -3.0,45.0 (over),76 degrees, relative humidity 68%, wind 6 mph
2019,5,Minnesota Vikings,New York Giants,2019-10-06,1:00PM,New York,/boxscores/201910060nyg.htm,Giants (deferred),,outdoors,fieldturf ,3:03,"75,041",Minnesota Vikings -5.5,44.0 (under),66 degrees, relative humidity 73%, wind 10 mph
2019,5,New Orleans Saints,Tampa Bay Buccaneers,2019-10-06,1:00PM,New Orleans,/boxscores/201910060nor.htm,Buccaneers,,dome,astroturf,3:07,"73,029",New Orleans Saints -3.0,46.0 (over),,,
2019,5,New England Patriots,Washington Redskins,2019-10-06,1:00PM,Washington,/boxscores/201910060was.htm,Redskins,,outdoors,grass,3:08,"76,483",New England Patriots -15.5,42.0 (under),70 degrees, relative humidity 66%, wind 8 mph
2019,5,Baltimore Ravens,Pittsburgh Steelers,2019-10-06,1:00PM,Pittsburgh,/boxscores/201910060pit.htm,Ravens (deferred),Steelers,outdoors,grass,3:23,"64,037",Baltimore Ravens -3.5,44.0 (over),70 degrees, relative humidity 74%, wind 7 mph
2019,5,Denver Broncos,Los Angeles Chargers,2019-10-06,4:05PM,Los Angeles,/boxscores/201910060sdg.htm,Chargers (deferred),,outdoors,grass,3:03,"25,357",Los Angeles Chargers -4.0,46.0 (under),85 degrees, relative humidity 35%, wind 12 mph
2019,5,Green Bay Packers,Dallas Cowboys,2019-10-06,4:25PM,Dallas,/boxscores/201910060dal.htm,Cowboys (deferred),,retractable roof (closed),fieldturf,3:31,"93,024",Dallas Cowboys -3.5,46.5 (over),,,
2019,5,Indianapolis Colts,Kansas City Chiefs,2019-10-06,8:20PM,Kansas City,/boxscores/201910060kan.htm,Colts (deferred),,outdoors,grass,3:15,"73,352",Kansas City Chiefs -10.5,55.5 (under),59 degrees, relative humidity 75%, wind 3 mph
2019,5,San Francisco 49ers,Cleveland Browns,2019-10-07,8:15PM,San Francisco,/boxscores/201910070sfo.htm,Browns,,outdoors,grass,2:57,"70,585",San Francisco 49ers -5.0,47.5 (under),87 degrees, relative humidity 36%, wind 8 mph
