year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2012,4,Baltimore Ravens,Cleveland Browns,2012-09-27,8:30PM,Baltimore,/boxscores/201209270rav.htm,Ravens (deferred),,outdoors,sportturf,3:15,"70,944",Baltimore Ravens -11.5,43.5 (under),77 degrees, relative humidity 64%," wind 5 mph, wind chill 0"
2012,4,St. Louis Rams,Seattle Seahawks,2012-09-30,1:00PM,St. Louis,/boxscores/201209300ram.htm,Rams (deferred),,dome,astroplay,2:56,"53,193",Seattle Seahawks -2.5,39.0 (under),,,
2012,4,New England Patriots,Buffalo Bills,2012-09-30,1:02PM,Buffalo,/boxscores/201209300buf.htm,Patriots (deferred),,outdoors,a_turf,3:17,"70,684",New England Patriots -4.5,48.5 (over),58 degrees, relative humidity 72%," wind 7 mph, wind chill 0"
2012,4,Atlanta Falcons,Carolina Panthers,2012-09-30,1:03PM,Atlanta,/boxscores/201209300atl.htm,Falcons,,dome,fieldturf ,3:21,"69,594",Atlanta Falcons -7.0,48.0 (over),,,
2012,4,Minnesota Vikings,Detroit Lions,2012-09-30,1:03PM,Detroit,/boxscores/201209300det.htm,Vikings,,dome,fieldturf ,3:01,"63,616",Detroit Lions -4.0,48.5 (under),,,
2012,4,Houston Texans,Tennessee Titans,2012-09-30,1:03PM,Houston,/boxscores/201209300htx.htm,Texans,,retractable roof (closed),grass ,2:54,"71,581",Houston Texans -13.5,45.0 (over),,,
2012,4,San Diego Chargers,Kansas City Chiefs,2012-09-30,1:03PM,Kansas City,/boxscores/201209300kan.htm,Chargers,,outdoors,grass ,3:14,"69,979",San Diego Chargers -2.5,43.5 (over),67 degrees, relative humidity 54%," no wind, wind chill 0"
2012,4,San Francisco 49ers,New York Jets,2012-09-30,1:03PM,New York,/boxscores/201209300nyj.htm,49ers,,outdoors,fieldturf,2:56,"79,088",San Francisco 49ers -4.0,41.0 (under),67 degrees, relative humidity 50%," wind 4 mph, wind chill 0"
2012,4,Cincinnati Bengals,Jacksonville Jaguars,2012-09-30,4:05PM,Jacksonville,/boxscores/201209300jax.htm,Bengals (deferred),,outdoors,grass ,2:46,"63,030",Jacksonville Jaguars -1.5,45.5 (under),86 degrees, relative humidity 62%," wind 7 mph, wind chill 0"
2012,4,Arizona Cardinals,Miami Dolphins,2012-09-30,4:05PM,Arizona,/boxscores/201209300crd.htm,Dolphins (deferred),Cardinals,retractable roof (closed),grass ,3:27,"60,183",Arizona Cardinals -4.0,39.5 (over),,,
2012,4,Denver Broncos,Oakland Raiders,2012-09-30,4:05PM,Denver,/boxscores/201209300den.htm,Raiders (deferred),,outdoors,grass ,2:55,"76,787",Denver Broncos -6.5,47.0 (under),72 degrees, relative humidity 26%," wind 6 mph, wind chill 0"
2012,4,Green Bay Packers,New Orleans Saints,2012-09-30,4:25PM,Green Bay,/boxscores/201209300gnb.htm,Packers,,outdoors,grass ,3:18,"70,571",Green Bay Packers -7.5,54.0 (over),64 degrees, relative humidity 58%," wind 7 mph, wind chill 0"
2012,4,Washington Redskins,Tampa Bay Buccaneers,2012-09-30,4:25PM,Tampa Bay,/boxscores/201209300tam.htm,Redskins (deferred),,outdoors,grass ,3:31,"58,191",Tampa Bay Buccaneers -2.0,45.0 (over),89 degrees, relative humidity 52%, wind 11 mph
2012,4,Philadelphia Eagles,New York Giants,2012-09-30,8:30PM,Philadelphia,/boxscores/201209300phi.htm,Giants,,outdoors,grass ,3:09,"69,144",Philadelphia Eagles -1.5,46.5 (under),63 degrees, relative humidity 59%," wind 6 mph, wind chill 0"
2012,4,Chicago Bears,Dallas Cowboys,2012-10-01,8:40PM,Dallas,/boxscores/201210010dal.htm,Bears (deferred),,retractable roof (closed),matrixturf,2:58,"90,080",Dallas Cowboys -3.0,41.5 (over),,,
