year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2023,17,Cleveland Browns,New York Jets,2023-12-28,8:15PM,Cleveland,/boxscores/202312280cle.htm,Jets (deferred),,outdoors,grass,3:05,"67,919",Cleveland Browns -7.5,35.0 (over),47 degrees, relative humidity 76%, wind 6 mph
2023,17,Dallas Cowboys,Detroit Lions,2023-12-30,8:15PM,Dallas,/boxscores/202312300dal.htm,Cowboys (deferred),,retractable roof (closed),matrixturf,3:05,"93,731",Dallas Cowboys -5.0,52.0 (under),,,
2023,17,Chicago Bears,Atlanta Falcons,2023-12-31,1:00PM,Chicago,/boxscores/202312310chi.htm,Falcons,,outdoors,grass,3:15,"61,752",Chicago Bears -2.5,38.0 (over),32 degrees, relative humidity 92%, wind 5 mph
2023,17,Buffalo Bills,New England Patriots,2023-12-31,1:00PM,Buffalo,/boxscores/202312310buf.htm,Bills (deferred),,outdoors,a_turf,2:58,"70,772",Buffalo Bills -14.0,40.0 (over),35 degrees, relative humidity 88%, wind 4 mph
2023,17,Jacksonville Jaguars,Carolina Panthers,2023-12-31,1:00PM,Jacksonville,/boxscores/202312310jax.htm,Panthers (deferred),,outdoors,grass,2:49,"67,233",Jacksonville Jaguars -4.0,36.5 (under),56 degrees, relative humidity 47%, wind 8 mph
2023,17,Indianapolis Colts,Las Vegas Raiders,2023-12-31,1:00PM,Indianapolis,/boxscores/202312310clt.htm,Raiders (deferred),,retractable roof (closed),fieldturf,2:58,"65,538",Indianapolis Colts -4.0,42.5 (over),,,
2023,17,Arizona Cardinals,Philadelphia Eagles,2023-12-31,1:00PM,Philadelphia,/boxscores/202312310phi.htm,Cardinals (deferred),,outdoors,grass,2:53,"69,879",Philadelphia Eagles -12.0,48.0 (over),45 degrees, relative humidity 48%, wind 9 mph
2023,17,Houston Texans,Tennessee Titans,2023-12-31,1:00PM,Houston,/boxscores/202312310htx.htm,Texans (deferred),,retractable roof (closed),astroturf,2:39,"71,517",Houston Texans -4.0,44.0 (under),,,
2023,17,Baltimore Ravens,Miami Dolphins,2023-12-31,1:00PM,Baltimore,/boxscores/202312310rav.htm,Ravens (deferred),,outdoors,grass,3:10,"71,196",Baltimore Ravens -3.5,46.5 (over),50 degrees, relative humidity 41%, wind 7 mph
2023,17,New Orleans Saints,Tampa Bay Buccaneers,2023-12-31,1:00PM,Tampa Bay,/boxscores/202312310tam.htm,Buccaneers (deferred),,outdoors,grass,3:01,"65,741",Tampa Bay Buccaneers -2.5,42.0 (under),66 degrees, relative humidity 58%, wind 5 mph
2023,17,Los Angeles Rams,New York Giants,2023-12-31,1:00PM,New York,/boxscores/202312310nyg.htm,Giants (deferred),,outdoors,fieldturf,3:05,"75,517",Los Angeles Rams -6.0,43.5 (over),41 degrees, relative humidity 53%, wind 10 mph
2023,17,San Francisco 49ers,Washington Commanders,2023-12-31,1:00PM,Washington,/boxscores/202312310was.htm,Commanders (deferred),,outdoors,grass,2:44,"64,424",San Francisco 49ers -14.0,49.5 (under),48 degrees, relative humidity 43%, wind 7 mph
2023,17,Pittsburgh Steelers,Seattle Seahawks,2023-12-31,4:05PM,Seattle,/boxscores/202312310sea.htm,Seahawks (deferred),,outdoors,fieldturf,2:57,"68,735",Seattle Seahawks -4.5,40.5 (over),47 degrees, relative humidity 83%, wind 4 mph
2023,17,Kansas City Chiefs,Cincinnati Bengals,2023-12-31,4:25PM,Kansas City,/boxscores/202312310kan.htm,Chiefs (deferred),,outdoors,grass,2:56,"73,565",Kansas City Chiefs -6.5,44.0 (under),36 degrees, relative humidity 59%, wind 12 mph
2023,17,Denver Broncos,Los Angeles Chargers,2023-12-31,4:25PM,Denver,/boxscores/202312310den.htm,Broncos (deferred),,outdoors,grass,2:56,"76,228",Denver Broncos -3.5,36.5 (under),41 degrees, relative humidity 40%, wind 6 mph
2023,17,Green Bay Packers,Minnesota Vikings,2023-12-31,8:20PM,Minnesota,/boxscores/202312310min.htm,Packers,,dome,sportturf,2:57,"67,003",Minnesota Vikings -1.5,43.0 (push),,,
