year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2010,7,Baltimore Ravens,Buffalo Bills,2010-10-24,1:02PM,Baltimore,/boxscores/201010240rav.htm,Bills (deferred),Ravens,outdoors,fieldturf ,3:35,"71,220",Baltimore Ravens -12.5,40.0 (over),70 degrees, relative humidity 52%," wind 5 mph, wind chill 0"
2010,7,Pittsburgh Steelers,Miami Dolphins,2010-10-24,1:02PM,Miami,/boxscores/201010240mia.htm,Dolphins (deferred),,outdoors,grass ,3:03,"69,867",Pittsburgh Steelers -3.0,40.5 (over),80 degrees, relative humidity 84%," wind 13 mph, wind chill 0"
2010,7,Cleveland Browns,New Orleans Saints,2010-10-24,1:02PM,New Orleans,/boxscores/201010240nor.htm,Saints,,dome,sportturf,3:12,"70,077",New Orleans Saints -12.5,44.0 (over),,,
2010,7,Tennessee Titans,Philadelphia Eagles,2010-10-24,1:02PM,Tennessee,/boxscores/201010240oti.htm,Titans,,outdoors,grass ,3:20,"69,143",Tennessee Titans -3.0,42.0 (over),78 degrees, relative humidity 39%," wind 22 mph, wind chill 0"
2010,7,Tampa Bay Buccaneers,St. Louis Rams,2010-10-24,1:02PM,Tampa Bay,/boxscores/201010240tam.htm,Buccaneers,,outdoors,grass ,3:14,"42,020",Tampa Bay Buccaneers -3.0,39.0 (under),84 degrees, relative humidity 62%, wind 9 mph
2010,7,Carolina Panthers,San Francisco 49ers,2010-10-24,1:03PM,Carolina,/boxscores/201010240car.htm,Panthers,,outdoors,grass ,3:19,"72,741",San Francisco 49ers -2.5,35.5 (over),75 degrees, relative humidity 57%," wind 9 mph, wind chill 0"
2010,7,Kansas City Chiefs,Jacksonville Jaguars,2010-10-24,1:03PM,Kansas City,/boxscores/201010240kan.htm,Jaguars,,outdoors,grass ,3:02,"69,105",Kansas City Chiefs -9.0,39.0 (over),63 degrees, relative humidity 80%," wind 15 mph, wind chill 0"
2010,7,Washington Redskins,Chicago Bears,2010-10-24,1:04PM,Chicago,/boxscores/201010240chi.htm,Bears (deferred),,outdoors,grass ,3:01,"62,155",Chicago Bears -3.0,40.0 (under),67 degrees, relative humidity 65%," wind 11 mph, wind chill 0"
2010,7,Atlanta Falcons,Cincinnati Bengals,2010-10-24,1:05PM,Atlanta,/boxscores/201010240atl.htm,Falcons,,dome,fieldturf ,3:08,"67,665",Atlanta Falcons -3.5,43.0 (over),,,
2010,7,Seattle Seahawks,Arizona Cardinals,2010-10-24,4:06PM,Seattle,/boxscores/201010240sea.htm,Seahawks,,outdoors,fieldturf ,3:11,"67,132",Seattle Seahawks -6.5,40.5 (under),52 degrees, relative humidity 0%," wind 12 mph, wind chill 0"
2010,7,New England Patriots,San Diego Chargers,2010-10-24,4:15PM,San Diego,/boxscores/201010240sdg.htm,Chargers,,outdoors,grass ,2:57,"68,836",San Diego Chargers -1.5,49.5 (under),69 degrees, relative humidity 68%," wind 7 mph, wind chill 0"
2010,7,Oakland Raiders,Denver Broncos,2010-10-24,4:15PM,Denver,/boxscores/201010240den.htm,Raiders,,outdoors,grass ,3:08,"75,835",Denver Broncos -7.0,43.0 (over),63 degrees, relative humidity 23%," wind 9 mph, wind chill 0"
2010,7,Green Bay Packers,Minnesota Vikings,2010-10-24,8:30PM,Green Bay,/boxscores/201010240gnb.htm,Vikings,,outdoors,grass ,3:01,"71,107",Green Bay Packers -2.5,44.5 (over),58 degrees, relative humidity 96%," wind 4 mph, wind chill 0"
2010,7,New York Giants,Dallas Cowboys,2010-10-25,8:41PM,Dallas,/boxscores/201010250dal.htm,Giants,,retractable roof (open),matrixturf,3:28,"91,375",Dallas Cowboys -3.5,45.5 (over),,,
