year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2024,11,Philadelphia Eagles,Washington Commanders,2024-11-14,8:15PM,Philadelphia,/boxscores/202411140phi.htm,Commanders (deferred),,outdoors,grass,3:03,"69,879",Philadelphia Eagles -3.5,48.5 (under),46 degrees, relative humidity 63%, wind 9 mph
2024,11,Green Bay Packers,Chicago Bears,2024-11-17,1:00PM,Chicago,/boxscores/202411170chi.htm,Bears (deferred),,outdoors,grass,2:55,"59,419",Green Bay Packers -5.5,40.5 (under),54 degrees, relative humidity 80%, wind 5 mph
2024,11,New Orleans Saints,Cleveland Browns,2024-11-17,1:00PM,New Orleans,/boxscores/202411170nor.htm,Saints (deferred),,dome,sportturf,3:00,"70,006",Cleveland Browns -1.0,44.0 (over),,,
2024,11,Detroit Lions,Jacksonville Jaguars,2024-11-17,1:00PM,Detroit,/boxscores/202411170det.htm,Lions (deferred),,dome,fieldturf,2:56,"64,273",Detroit Lions -14.0,47.0 (over),,,
2024,11,Miami Dolphins,Las Vegas Raiders,2024-11-17,1:00PM,Miami,/boxscores/202411170mia.htm,Raiders (deferred),,outdoors,grass,3:01,"65,440",Miami Dolphins -7.5,43.5 (over),80 degrees, relative humidity 47%, wind 16 mph
2024,11,Minnesota Vikings,Tennessee Titans,2024-11-17,1:00PM,Tennessee,/boxscores/202411170oti.htm,Vikings (deferred),,outdoors,grass,3:08,"67,686",Minnesota Vikings -6.0,39.5 (under),66 degrees, relative humidity 59%, wind 7 mph
2024,11,Pittsburgh Steelers,Baltimore Ravens,2024-11-17,1:00PM,Pittsburgh,/boxscores/202411170pit.htm,Steelers (deferred),,outdoors,grass,3:19,"67,551",Baltimore Ravens -3.0,48.5 (under),52 degrees, relative humidity 61%, wind 5 mph
2024,11,Indianapolis Colts,New York Jets,2024-11-17,1:00PM,New York,/boxscores/202411170nyj.htm,Colts (deferred),,outdoors,fieldturf,2:55,"80,582",New York Jets -4.0,43.5 (over),62 degrees, relative humidity 32%, wind 4 mph
2024,11,Los Angeles Rams,New England Patriots,2024-11-17,1:00PM,New England,/boxscores/202411170nwe.htm,Rams (deferred),,outdoors,fieldturf,3:03,"64,628",Los Angeles Rams -4.5,43.5 (over),59 degrees, relative humidity 30%, wind 9 mph
2024,11,Seattle Seahawks,San Francisco 49ers,2024-11-17,4:05PM,San Francisco,/boxscores/202411170sfo.htm,Seahawks (deferred),,outdoors,grass,3:02,"71,751",San Francisco 49ers -6.5,48.0 (under),59 degrees, relative humidity 45%, wind 4 mph
2024,11,Denver Broncos,Atlanta Falcons,2024-11-17,4:05PM,Denver,/boxscores/202411170den.htm,Falcons (deferred),,outdoors,grass,2:54,"76,545",Denver Broncos -2.5,44.5 (under),55 degrees, relative humidity 12%, wind 9 mph
2024,11,Buffalo Bills,Kansas City Chiefs,2024-11-17,4:25PM,Buffalo,/boxscores/202411170buf.htm,Bills (deferred),,outdoors,a_turf,3:01,"71,112",Buffalo Bills -1.5,46.0 (over),50 degrees, relative humidity 62%, wind 3 mph
2024,11,Los Angeles Chargers,Cincinnati Bengals,2024-11-17,8:20PM,Los Angeles,/boxscores/202411170sdg.htm,Chargers (deferred),,dome,matrixturf,3:30,"70,240",Los Angeles Chargers -1.0,48.5 (over),,,
2024,11,Houston Texans,Dallas Cowboys,2024-11-18,8:15PM,Dallas,/boxscores/202411180dal.htm,Texans,,retractable roof (closed),matrixturf,3:18,"92,969",Houston Texans -7.0,41.0 (over),,,
