year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2021,16,Tennessee Titans,San Francisco 49ers,2021-12-23,8:20PM,Tennessee,/boxscores/202112230oti.htm,Titans (deferred),,outdoors,grass ,3:50,"69,361",San Francisco 49ers -3.5,44.0 (under),48 degrees, relative humidity 46%, wind 7 mph
2021,16,Green Bay Packers,Cleveland Browns,2021-12-25,4:30PM,Green Bay,/boxscores/202112250gnb.htm,Packers (deferred),,outdoors,grass ,2:54,"77,901",Green Bay Packers -7.5,46.5 (under),35 degrees, relative humidity 49%, wind 11 mph
2021,16,Indianapolis Colts,Arizona Cardinals,2021-12-25,8:15PM,Arizona,/boxscores/202112250crd.htm,Cardinals,,retractable roof (closed),grass ,3:04,"63,900",Arizona Cardinals -2.0,49.0 (under),,,
2021,16,Atlanta Falcons,Detroit Lions,2021-12-26,1:00PM,Atlanta,/boxscores/202112260atl.htm,Lions (deferred),,retractable roof (open),fieldturf,2:41,"68,638",Atlanta Falcons -6.5,42.0 (under),,,
2021,16,Buffalo Bills,New England Patriots,2021-12-26,1:00PM,New England,/boxscores/202112260nwe.htm,Bills (deferred),,outdoors,fieldturf,3:13,"65,878",New England Patriots -1.5,43.5 (over),38 degrees, relative humidity 79%, wind 13 mph
2021,16,Tampa Bay Buccaneers,Carolina Panthers,2021-12-26,1:00PM,Carolina,/boxscores/202112260car.htm,Panthers (deferred),,outdoors,grass ,3:09,"71,918",Tampa Bay Buccaneers -9.5,43.0 (under),73 degrees, relative humidity 41%, wind 8 mph
2021,16,Cincinnati Bengals,Baltimore Ravens,2021-12-26,1:00PM,Cincinnati,/boxscores/202112260cin.htm,Ravens (deferred),,outdoors,fieldturf ,3:02,"63,922",Cincinnati Bengals -7.0,41.5 (over),52 degrees, relative humidity 63%, no wind
2021,16,Houston Texans,Los Angeles Chargers,2021-12-26,1:00PM,Houston,/boxscores/202112260htx.htm,Texans (deferred),,retractable roof (closed),astroturf,2:56,"65,674",Los Angeles Chargers -11.0,45.5 (over),,,
2021,16,New York Jets,Jacksonville Jaguars,2021-12-26,1:00PM,New York,/boxscores/202112260nyj.htm,Jaguars,,outdoors,fieldturf ,3:08,"67,120",New York Jets -1.5,41.0 (over),47 degrees, relative humidity 49%, no wind
2021,16,Los Angeles Rams,Minnesota Vikings,2021-12-26,1:00PM,Minnesota,/boxscores/202112260min.htm,Rams (deferred),,dome,sportturf,3:01,"66,708",Los Angeles Rams -3.5,49.0 (over),,,
2021,16,Philadelphia Eagles,New York Giants,2021-12-26,1:00PM,Philadelphia,/boxscores/202112260phi.htm,Giants (deferred),,outdoors,grass ,3:16,"69,796",Philadelphia Eagles -10.0,40.5 (over),53 degrees, relative humidity 46%, wind 9 mph
2021,16,Chicago Bears,Seattle Seahawks,2021-12-26,4:05PM,Seattle,/boxscores/202112260sea.htm,Bears (deferred),,outdoors,fieldturf ,3:03,"68,492",Seattle Seahawks -6.5,41.5 (over),25 degrees, relative humidity 85%, wind 11 mph
2021,16,Las Vegas Raiders,Denver Broncos,2021-12-26,4:25PM,Las Vegas,/boxscores/202112260rai.htm,Raiders (deferred),,dome,grass,2:32,"60,972",Pick,41.0 (under),,,
2021,16,Kansas City Chiefs,Pittsburgh Steelers,2021-12-26,4:25PM,Kansas City,/boxscores/202112260kan.htm,Chiefs (deferred),,outdoors,grass ,2:58,"73,371",Kansas City Chiefs -12.5,46.5 (under),60 degrees, relative humidity 64%, wind 22 mph
2021,16,Dallas Cowboys,Washington Football Team,2021-12-26,8:20PM,Dallas,/boxscores/202112260dal.htm,Football Team (deferred),,retractable roof (closed),matrixturf,3:05,"93,482",Dallas Cowboys -10.0,46.5 (over),,,
2021,16,Miami Dolphins,New Orleans Saints,2021-12-27,8:15PM,New Orleans,/boxscores/202112270nor.htm,Saints (deferred),,dome,sportturf,2:59,"69,170",Miami Dolphins -2.5,37.5 (under),,,
