year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2023,18,Pittsburgh Steelers,Baltimore Ravens,2024-01-06,4:30PM,Baltimore,/boxscores/202401060rav.htm,Ravens (deferred),,outdoors,grass,2:56,"70,355",Pittsburgh Steelers -3.0,34.5 (under),38 degrees, relative humidity 91%, wind 15 mph
2023,18,Houston Texans,Indianapolis Colts,2024-01-06,8:15PM,Indianapolis,/boxscores/202401060clt.htm,Texans (deferred),,retractable roof (closed),fieldturf,3:05,"65,925",Houston Texans -1.5,47.5 (under),,,
2023,18,New Orleans Saints,Atlanta Falcons,2024-01-07,1:00PM,New Orleans,/boxscores/202401070nor.htm,Falcons (deferred),,dome,sportturf,3:02,"70,072",New Orleans Saints -3.0,42.0 (over),,,
2023,18,Tampa Bay Buccaneers,Carolina Panthers,2024-01-07,1:00PM,Carolina,/boxscores/202401070car.htm,Panthers (deferred),,outdoors,grass,2:35,"69,010",Tampa Bay Buccaneers -4.0,37.0 (under),54 degrees, relative humidity 48%, wind 19 mph
2023,18,Cincinnati Bengals,Cleveland Browns,2024-01-07,1:00PM,Cincinnati,/boxscores/202401070cin.htm,Bengals (deferred),,outdoors,fieldturf,2:55,"65,865",Cincinnati Bengals -7.5,37.0 (over),38 degrees, relative humidity 74%, wind 12 mph
2023,18,Detroit Lions,Minnesota Vikings,2024-01-07,1:00PM,Detroit,/boxscores/202401070det.htm,Lions,,dome,fieldturf,3:05,"63,233",Detroit Lions -3.5,46.0 (over),,,
2023,18,Tennessee Titans,Jacksonville Jaguars,2024-01-07,1:00PM,Tennessee,/boxscores/202401070oti.htm,Titans (deferred),,outdoors,grass,2:56,"63,744",Jacksonville Jaguars -4.0,41.5 (over),41 degrees, relative humidity 77%, wind 11 mph
2023,18,New York Jets,New England Patriots,2024-01-07,1:00PM,New England,/boxscores/202401070nwe.htm,Jets (deferred),,outdoors,fieldturf,3:05,"64,628",New England Patriots -1.5,29.5 (under),33 degrees, relative humidity 98%, wind 14 mph
2023,18,Green Bay Packers,Chicago Bears,2024-01-07,4:25PM,Green Bay,/boxscores/202401070gnb.htm,Bears,,outdoors,grass,2:35,"78,188",Green Bay Packers -3.0,45.0 (under),34 degrees, relative humidity 69%, wind 7 mph
2023,18,Seattle Seahawks,Arizona Cardinals,2024-01-07,4:25PM,Arizona,/boxscores/202401070crd.htm,Seahawks (deferred),,retractable roof (closed),grass,2:59,"63,197",Seattle Seahawks -3.0,47.5 (under),,,
2023,18,Dallas Cowboys,Washington Commanders,2024-01-07,4:25PM,Washington,/boxscores/202401070was.htm,Cowboys (deferred),,outdoors,grass,2:44,"63,645",Dallas Cowboys -13.0,46.5 (over),48 degrees, relative humidity 52%, wind 13 mph
2023,18,Las Vegas Raiders,Denver Broncos,2024-01-07,4:25PM,Las Vegas,/boxscores/202401070rai.htm,Raiders (deferred),,dome,grass,2:56,"61,429",Las Vegas Raiders -3.0,37.0 (over),,,
2023,18,Kansas City Chiefs,Los Angeles Chargers,2024-01-07,4:25PM,Los Angeles,/boxscores/202401070sdg.htm,Chargers (deferred),,dome,matrixturf,2:59,"68,274",Los Angeles Chargers -3.5,35.5 (under),,,
2023,18,New York Giants,Philadelphia Eagles,2024-01-07,4:25PM,New York,/boxscores/202401070nyg.htm,Eagles (deferred),,outdoors,fieldturf,2:48,"75,740",Philadelphia Eagles -4.5,42.0 (under),36 degrees, relative humidity 76%, wind 12 mph
2023,18,Los Angeles Rams,San Francisco 49ers,2024-01-07,4:25PM,San Francisco,/boxscores/202401070sfo.htm,Rams (deferred),,outdoors,grass,2:52,"71,624",San Francisco 49ers -4.0,41.0 (push),52 degrees, relative humidity 50%, wind 11 mph
2023,18,Buffalo Bills,Miami Dolphins,2024-01-07,8:20PM,Miami,/boxscores/202401070mia.htm,Bills (deferred),,outdoors,grass,3:00,"66,292",Buffalo Bills -2.5,48.0 (under),63 degrees, relative humidity 71%, wind 6 mph
