year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2023,2,Philadelphia Eagles,Minnesota Vikings,2023-09-14,8:15PM,Philadelphia,/boxscores/202309140phi.htm,Vikings (deferred),,outdoors,grass,3:04,"69,879",Philadelphia Eagles -6.0,49.0 (over),72 degrees, relative humidity 43%, wind 8 mph
2023,2,Atlanta Falcons,Green Bay Packers,2023-09-17,1:00PM,Atlanta,/boxscores/202309170atl.htm,Falcons (deferred),,retractable roof (closed),fieldturf,3:13,"69,251",Atlanta Falcons -3.0,40.5 (over),,,
2023,2,Buffalo Bills,Las Vegas Raiders,2023-09-17,1:00PM,Buffalo,/boxscores/202309170buf.htm,Bills (deferred),,outdoors,a_turf,2:49,"70,772",Buffalo Bills -8.0,47.0 (over),70 degrees, relative humidity 57%, wind 4 mph
2023,2,Tampa Bay Buccaneers,Chicago Bears,2023-09-17,1:00PM,Tampa Bay,/boxscores/202309170tam.htm,Bears (deferred),,outdoors,grass,2:58,"62,976",Tampa Bay Buccaneers -2.5,42.0 (over),89 degrees, relative humidity 68%, wind 6 mph
2023,2,Baltimore Ravens,Cincinnati Bengals,2023-09-17,1:00PM,Cincinnati,/boxscores/202309170cin.htm,Bengals (deferred),,outdoors,fieldturf,3:01,"66,015",Cincinnati Bengals -3.5,45.5 (over),72 degrees, relative humidity 54%, wind 4 mph
2023,2,Indianapolis Colts,Houston Texans,2023-09-17,1:00PM,Houston,/boxscores/202309170htx.htm,Texans (deferred),,retractable roof (closed),astroturf,3:02,"71,159",Houston Texans -1.0,40.0 (over),,,
2023,2,Seattle Seahawks,Detroit Lions,2023-09-17,1:00PM,Detroit,/boxscores/202309170det.htm,Lions (deferred),Seahawks,dome,fieldturf,3:05,"66,434",Detroit Lions -4.5,47.0 (over),,,
2023,2,Kansas City Chiefs,Jacksonville Jaguars,2023-09-17,1:00PM,Jacksonville,/boxscores/202309170jax.htm,Chiefs (deferred),,outdoors,grass,3:08,"69,915",Kansas City Chiefs -3.5,51.0 (under),87 degrees, relative humidity 68%, wind 5 mph
2023,2,Tennessee Titans,Los Angeles Chargers,2023-09-17,1:00PM,Tennessee,/boxscores/202309170oti.htm,Titans (deferred),Chargers,outdoors,grass,3:02,"67,438",Los Angeles Chargers -2.5,45.5 (over),64 degrees, relative humidity 85%, wind 11 mph
2023,2,New York Giants,Arizona Cardinals,2023-09-17,4:05PM,Arizona,/boxscores/202309170crd.htm,Giants (deferred),,retractable roof (closed),grass,3:11,"62,080",New York Giants -4.5,36.5 (over),,,
2023,2,San Francisco 49ers,Los Angeles Rams,2023-09-17,4:05PM,Los Angeles,/boxscores/202309170ram.htm,Rams (deferred),,dome,matrixturf,3:13,"74,742",San Francisco 49ers -7.5,44.5 (over),,,
2023,2,Dallas Cowboys,New York Jets,2023-09-17,4:25PM,Dallas,/boxscores/202309170dal.htm,Cowboys,,retractable roof (closed),matrixturf,2:54,"93,689",Dallas Cowboys -8.5,38.5 (over),,,
2023,2,Washington Commanders,Denver Broncos,2023-09-17,4:25PM,Denver,/boxscores/202309170den.htm,Broncos (deferred),,outdoors,grass,3:19,"76,108",Denver Broncos -4.0,38.5 (over),81 degrees, relative humidity 24%, wind 5 mph
2023,2,Miami Dolphins,New England Patriots,2023-09-17,8:20PM,New England,/boxscores/202309170nwe.htm,Dolphins (deferred),,outdoors,fieldturf,3:00,"64,628",Miami Dolphins -2.0,46.5 (under),63 degrees, relative humidity 77%, wind 3 mph
2023,2,New Orleans Saints,Carolina Panthers,2023-09-18,7:15PM,Carolina,/boxscores/202309180car.htm,Panthers (deferred),,outdoors,grass,3:07,"72,709",New Orleans Saints -3.0,39.5 (under),78 degrees, relative humidity 42%, wind 2 mph
2023,2,Pittsburgh Steelers,Cleveland Browns,2023-09-18,8:15PM,Pittsburgh,/boxscores/202309180pit.htm,Steelers (deferred),,outdoors,grass,3:28,"67,576",Cleveland Browns -2.5,39.0 (over),62 degrees, relative humidity 66%, wind 6 mph
