year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2012,3,New York Giants,Carolina Panthers,2012-09-20,8:20PM,Carolina,/boxscores/201209200car.htm,Giants,,outdoors,grass ,3:06,"73,951",Carolina Panthers -3.0,49.0 (under),75 degrees, relative humidity 56%," wind 3 mph, wind chill 0"
2012,3,Buffalo Bills,Cleveland Browns,2012-09-23,1:02PM,Cleveland,/boxscores/201209230cle.htm,Browns,,outdoors,grass ,3:10,"69,353",Buffalo Bills -3.0,45.0 (under),53 degrees, relative humidity 79%," wind 9 mph, wind chill 0"
2012,3,Kansas City Chiefs,New Orleans Saints,2012-09-23,1:02PM,New Orleans,/boxscores/201209230nor.htm,Saints,Chiefs,dome,sportturf,3:54,"72,226",New Orleans Saints -8.5,51.5 (under),,,
2012,3,Cincinnati Bengals,Washington Redskins,2012-09-23,1:03PM,Washington,/boxscores/201209230was.htm,Redskins (deferred),,outdoors,grass ,3:21,"80,060",Washington Redskins -3.0,49.5 (over),65 degrees, relative humidity 40%," wind 6 mph, wind chill 0"
2012,3,Jacksonville Jaguars,Indianapolis Colts,2012-09-23,1:03PM,Indianapolis,/boxscores/201209230clt.htm,Jaguars,,retractable roof (open),fieldturf ,3:25,"63,536",Indianapolis Colts -3.0,42.0 (under),,,
2012,3,Tennessee Titans,Detroit Lions,2012-09-23,1:03PM,Tennessee,/boxscores/201209230oti.htm,Lions,Titans,outdoors,grass ,3:51,"69,143",Detroit Lions -4.0,47.0 (over),68 degrees, relative humidity 32%, wind 5 mph
2012,3,New York Jets,Miami Dolphins,2012-09-23,1:03PM,Miami,/boxscores/201209230mia.htm,Dolphins (deferred),Jets,outdoors,grass ,4:00,"60,102",New York Jets -3.0,40.5 (over),83 degrees, relative humidity 76%," wind 4 mph, wind chill 0"
2012,3,Chicago Bears,St. Louis Rams,2012-09-23,1:04PM,Chicago,/boxscores/201209230chi.htm,Rams (deferred),,outdoors,grass ,3:06,"62,224",Chicago Bears -7.0,42.0 (under),56 degrees, relative humidity 42%," wind 10 mph, wind chill 0"
2012,3,Dallas Cowboys,Tampa Bay Buccaneers,2012-09-23,1:05PM,Dallas,/boxscores/201209230dal.htm,Buccaneers (deferred),,retractable roof (closed),matrixturf,3:22,"81,984",Dallas Cowboys -7.0,45.5 (under),,,
2012,3,Minnesota Vikings,San Francisco 49ers,2012-09-23,1:05PM,Minnesota,/boxscores/201209230min.htm,49ers (deferred),,dome,sportturf,3:13,"57,288",San Francisco 49ers -7.0,42.5 (under),,,
2012,3,Atlanta Falcons,San Diego Chargers,2012-09-23,4:05PM,San Diego,/boxscores/201209230sdg.htm,Falcons,,outdoors,grass ,2:55,"61,297",San Diego Chargers -3.0,47.5 (under),82 degrees, relative humidity 52%," wind 13 mph, wind chill 0"
2012,3,Arizona Cardinals,Philadelphia Eagles,2012-09-23,4:05PM,Arizona,/boxscores/201209230crd.htm,Eagles,,retractable roof (closed),grass ,3:06,"60,436",Philadelphia Eagles -3.0,42.0 (under),,,
2012,3,Houston Texans,Denver Broncos,2012-09-23,4:25PM,Denver,/boxscores/201209230den.htm,Broncos,,outdoors,grass ,3:27,"76,566",Houston Texans -1.5,43.5 (over),84 degrees, relative humidity 10%," wind 13 mph, wind chill 0"
2012,3,Oakland Raiders,Pittsburgh Steelers,2012-09-23,4:25PM,Oakland,/boxscores/201209230rai.htm,Steelers (deferred),,outdoors,grass ,3:39,"62,373",Pittsburgh Steelers -4.0,45.0 (over),69 degrees, relative humidity 53%," wind 10 mph, wind chill 0"
2012,3,Baltimore Ravens,New England Patriots,2012-09-23,8:31PM,Baltimore,/boxscores/201209230rav.htm,Ravens (deferred),,outdoors,sportturf,3:24,"71,269",Baltimore Ravens -3.0,48.0 (over),67 degrees, relative humidity 39%," wind 5 mph, wind chill 0"
2012,3,Seattle Seahawks,Green Bay Packers,2012-09-24,8:41PM,Seattle,/boxscores/201209240sea.htm,Packers (deferred),,outdoors,fieldturf ,3:16,"68,218",Green Bay Packers -3.5,45.5 (under),67 degrees, relative humidity 49%," wind 3 mph, wind chill 0"
