year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2014,3,Atlanta Falcons,Tampa Bay Buccaneers,2014-09-18,8:26PM,Atlanta,/boxscores/201409180atl.htm,Buccaneers (deferred),,dome,fieldturf ,3:13,"70,318",Atlanta Falcons -6.0,46.0 (over),,,
2014,3,Dallas Cowboys,St. Louis Rams,2014-09-21,1:00PM,St. Louis,/boxscores/201409210ram.htm,Rams,,dome,astroplay,3:02,"58,739",Dallas Cowboys -1.5,44.0 (over),,,
2014,3,San Diego Chargers,Buffalo Bills,2014-09-21,1:02PM,Buffalo,/boxscores/201409210buf.htm,Chargers (deferred),,outdoors,a_turf,3:04,"68,611",Buffalo Bills -2.5,45.5 (under),72 degrees, relative humidity 73%," wind 24 mph, wind chill 0"
2014,3,Cincinnati Bengals,Tennessee Titans,2014-09-21,1:02PM,Cincinnati,/boxscores/201409210cin.htm,Bengals (deferred),,outdoors,fieldturf ,2:56,"56,743",Cincinnati Bengals -6.5,42.5 (under),74 degrees, relative humidity 66%," wind 20 mph, wind chill 0"
2014,3,Baltimore Ravens,Cleveland Browns,2014-09-21,1:02PM,Cleveland,/boxscores/201409210cle.htm,Ravens,,outdoors,grass ,2:57,"67,407",Baltimore Ravens -2.0,41.5 (over),71 degrees, relative humidity 70%, wind 23 mph
2014,3,Indianapolis Colts,Jacksonville Jaguars,2014-09-21,1:02PM,Jacksonville,/boxscores/201409210jax.htm,Jaguars (deferred),,outdoors,grass ,3:05,"60,601",Indianapolis Colts -7.0,45.0 (over),85 degrees, relative humidity 0%," wind 5 mph, wind chill 0"
2014,3,Detroit Lions,Green Bay Packers,2014-09-21,1:02PM,Detroit,/boxscores/201409210det.htm,Packers (deferred),,dome,fieldturf ,2:46,"62,418",Detroit Lions -2.5,52.5 (under),,,
2014,3,New York Giants,Houston Texans,2014-09-21,1:02PM,New York,/boxscores/201409210nyg.htm,Texans (deferred),,outdoors,fieldturf,2:55,"77,462",New York Giants -1.5,41.5 (over),70 degrees, relative humidity 94%," wind 4 mph, wind chill 0"
2014,3,New England Patriots,Oakland Raiders,2014-09-21,1:02PM,New England,/boxscores/201409210nwe.htm,Patriots (deferred),,outdoors,fieldturf ,2:52,"68,756",New England Patriots -14.0,46.5 (under),78 degrees, relative humidity 67%," wind 11 mph, wind chill 0"
2014,3,Philadelphia Eagles,Washington Redskins,2014-09-21,1:02PM,Philadelphia,/boxscores/201409210phi.htm,Eagles (deferred),,outdoors,grass ,3:33,"69,596",Philadelphia Eagles -6.0,50.5 (over),79 degrees, relative humidity 62%," wind 4 mph, wind chill 0"
2014,3,New Orleans Saints,Minnesota Vikings,2014-09-21,1:03PM,New Orleans,/boxscores/201409210nor.htm,Saints,,dome,sportturf,2:47,"73,005",New Orleans Saints -10.0,49.0 (under),,,
2014,3,Arizona Cardinals,San Francisco 49ers,2014-09-21,4:05PM,Arizona,/boxscores/201409210crd.htm,Cardinals,,retractable roof (closed),grass ,3:02,"61,572",San Francisco 49ers -3.0,42.0 (under),,,
2014,3,Seattle Seahawks,Denver Broncos,2014-09-21,4:25PM,Seattle,/boxscores/201409210sea.htm,Broncos (deferred),Seahawks,outdoors,fieldturf ,3:33,"68,447",Seattle Seahawks -4.5,48.5 (under),70 degrees, relative humidity 67%," wind 7 mph, wind chill 0"
2014,3,Kansas City Chiefs,Miami Dolphins,2014-09-21,4:25PM,Miami,/boxscores/201409210mia.htm,Chiefs (deferred),,outdoors,grass ,3:01,"70,313",Miami Dolphins -3.5,42.5 (over),88 degrees, relative humidity 56%," wind 4 mph, wind chill 0"
2014,3,Pittsburgh Steelers,Carolina Panthers,2014-09-21,8:31PM,Carolina,/boxscores/201409210car.htm,Panthers (deferred),,outdoors,grass ,3:13,"73,945",Carolina Panthers -3.0,42.0 (over),79 degrees, relative humidity 52%," wind 7 mph, wind chill 0"
2014,3,Chicago Bears,New York Jets,2014-09-22,8:30PM,New York,/boxscores/201409220nyj.htm,Bears (deferred),,outdoors,fieldturf,3:14,"78,160",New York Jets -2.5,44.0 (over),60 degrees, relative humidity 47%," wind 10 mph, wind chill 0"
