year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2022,1,Buffalo Bills,Los Angeles Rams,2022-09-08,8:20PM,Los Angeles,/boxscores/202209080ram.htm,Rams (deferred),,dome,matrixturf,2:46,"73,846",Buffalo Bills -2.5,52.0 (under),,,
2022,1,New Orleans Saints,Atlanta Falcons,2022-09-11,1:00PM,Atlanta,/boxscores/202209110atl.htm,Saints (deferred),,retractable roof (closed),fieldturf,3:07,"70,078",New Orleans Saints -5.5,43.5 (over),,,
2022,1,Cleveland Browns,Carolina Panthers,2022-09-11,1:00PM,Carolina,/boxscores/202209110car.htm,Browns (deferred),,outdoors,grass ,3:16,"72,205",Carolina Panthers -1.5,42.0 (over),80 degrees, relative humidity 81%, wind 8 mph
2022,1,Chicago Bears,San Francisco 49ers,2022-09-11,1:00PM,Chicago,/boxscores/202209110chi.htm,Bears,,outdoors,grass ,3:01,"62,159",San Francisco 49ers -6.0,38.0 (under),69 degrees, relative humidity 87%, wind 16 mph
2022,1,Pittsburgh Steelers,Cincinnati Bengals,2022-09-11,1:00PM,Cincinnati,/boxscores/202209110cin.htm,Bengals (deferred),Steelers,outdoors,fieldturf ,3:42,"65,841",Cincinnati Bengals -7.0,44.0 (under),76 degrees, relative humidity 83%, wind 5 mph
2022,1,Houston Texans,Indianapolis Colts,2022-09-11,1:00PM,Houston,/boxscores/202209110htx.htm,Texans (deferred),Texans,retractable roof (closed),astroturf,3:33,"69,415",Indianapolis Colts -7.0,45.5 (under),,,
2022,1,Philadelphia Eagles,Detroit Lions,2022-09-11,1:00PM,Detroit,/boxscores/202209110det.htm,Eagles (deferred),,dome,fieldturf ,3:15,"64,537",Philadelphia Eagles -6.0,48.5 (over),,,
2022,1,Washington Commanders,Jacksonville Jaguars,2022-09-11,1:00PM,Washington,/boxscores/202209110was.htm,Commanders (deferred),,outdoors,grass ,3:19,"58,192",Washington Commanders -3.0,43.0 (over),74 degrees, relative humidity 95%, wind 4 mph
2022,1,Miami Dolphins,New England Patriots,2022-09-11,1:00PM,Miami,/boxscores/202209110mia.htm,Dolphins (deferred),,outdoors,grass ,2:50,"65,786",Miami Dolphins -3.0,46.0 (under),92 degrees, relative humidity 58%, wind 12 mph
2022,1,Baltimore Ravens,New York Jets,2022-09-11,1:00PM,New York,/boxscores/202209110nyj.htm,Ravens (deferred),,outdoors,fieldturf ,3:03,"78,827",Baltimore Ravens -6.5,44.0 (under),73 degrees, relative humidity 79%, wind 3 mph
2022,1,Kansas City Chiefs,Arizona Cardinals,2022-09-11,4:25PM,Arizona,/boxscores/202209110crd.htm,Cardinals (deferred),,retractable roof (closed),grass ,3:00,"63,697",Kansas City Chiefs -6.5,54.0 (over),,,
2022,1,Minnesota Vikings,Green Bay Packers,2022-09-11,4:25PM,Minnesota,/boxscores/202209110min.htm,Packers (deferred),,dome,sportturf,3:03,"66,959",Minnesota Vikings -2.5,46.0 (under),,,
2022,1,New York Giants,Tennessee Titans,2022-09-11,4:25PM,Tennessee,/boxscores/202209110oti.htm,Titans (deferred),,outdoors,grass ,3:00,"67,805",Tennessee Titans -5.0,44.0 (under),75 degrees, relative humidity 87%, wind 9 mph
2022,1,Los Angeles Chargers,Las Vegas Raiders,2022-09-11,4:25PM,Los Angeles,/boxscores/202209110sdg.htm,Raiders (deferred),,dome,matrixturf,2:54,"70,240",Los Angeles Chargers -3.5,52.5 (under),,,
2022,1,Tampa Bay Buccaneers,Dallas Cowboys,2022-09-11,8:20PM,Dallas,/boxscores/202209110dal.htm,Buccaneers (deferred),,retractable roof (closed),matrixturf,2:57,"93,797",Tampa Bay Buccaneers -2.0,50.0 (under),,,
2022,1,Seattle Seahawks,Denver Broncos,2022-09-12,8:20PM,Seattle,/boxscores/202209120sea.htm,Broncos (deferred),,outdoors,fieldturf ,2:57,"68,965",Denver Broncos -6.5,44.5 (under),74 degrees, relative humidity 53%, wind 6 mph
