year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2022,16,Jacksonville Jaguars,New York Jets,2022-12-22,8:15PM,New York,/boxscores/202212220nyj.htm,Jets (deferred),,outdoors,fieldturf ,2:53,"70,043",New York Jets -2.0,37.0 (under),43 degrees, relative humidity 89%, wind 17 mph
2022,16,Baltimore Ravens,Atlanta Falcons,2022-12-24,1:00PM,Baltimore,/boxscores/202212240rav.htm,Ravens,,outdoors,grass,2:57,"70,467",Baltimore Ravens -6.5,34.5 (under),17 degrees, relative humidity 38%, wind 9 mph
2022,16,Buffalo Bills,Chicago Bears,2022-12-24,1:00PM,Chicago,/boxscores/202212240chi.htm,Bills (deferred),,outdoors,grass ,3:02,"59,929",Buffalo Bills -8.0,40.0 (over),7 degrees, relative humidity 72%, wind 17 mph
2022,16,Carolina Panthers,Detroit Lions,2022-12-24,1:00PM,Carolina,/boxscores/202212240car.htm,Lions (deferred),,outdoors,grass ,3:07,"69,173",Detroit Lions -2.5,43.5 (over),20 degrees, relative humidity 43%, wind 12 mph
2022,16,Cincinnati Bengals,New England Patriots,2022-12-24,1:00PM,New England,/boxscores/202212240nwe.htm,Patriots (deferred),,outdoors,fieldturf ,3:20,"65,878",Cincinnati Bengals -3.0,41.5 (under),21 degrees, relative humidity 43%, wind 2 mph
2022,16,New Orleans Saints,Cleveland Browns,2022-12-24,1:00PM,Cleveland,/boxscores/202212240cle.htm,Saints (deferred),,outdoors,grass ,2:48,"67,431",Cleveland Browns -3.0,32.0 (under),6 degrees, relative humidity 66%, wind 27 mph
2022,16,Houston Texans,Tennessee Titans,2022-12-24,1:00PM,Tennessee,/boxscores/202212240oti.htm,Texans (deferred),,outdoors,grass ,2:42,"66,634",Tennessee Titans -3.0,35.5 (under),22 degrees, relative humidity 55%, wind 14 mph
2022,16,Kansas City Chiefs,Seattle Seahawks,2022-12-24,1:00PM,Kansas City,/boxscores/202212240kan.htm,Chiefs,,outdoors,grass ,2:58,"73,331",Kansas City Chiefs -10.0,49.5 (under),12 degrees, relative humidity 61%, wind 9 mph
2022,16,Minnesota Vikings,New York Giants,2022-12-24,1:00PM,Minnesota,/boxscores/202212240min.htm,Giants (deferred),,dome,sportturf,3:04,"66,919",Minnesota Vikings -4.0,49.5 (over),,,
2022,16,San Francisco 49ers,Washington Commanders,2022-12-24,4:05PM,San Francisco,/boxscores/202212240sfo.htm,49ers (deferred),,outdoors,grass,3:10,"71,642",San Francisco 49ers -6.5,37.5 (over),54 degrees, relative humidity 82%, wind 2 mph
2022,16,Dallas Cowboys,Philadelphia Eagles,2022-12-24,4:25PM,Dallas,/boxscores/202212240dal.htm,Cowboys (deferred),,retractable roof (closed),matrixturf,3:03,"93,754",Dallas Cowboys -4.5,47.0 (over),,,
2022,16,Pittsburgh Steelers,Las Vegas Raiders,2022-12-24,8:15PM,Pittsburgh,/boxscores/202212240pit.htm,Raiders,,outdoors,grass ,2:53,"64,761",Pittsburgh Steelers -2.0,38.0 (under),9 degrees, relative humidity 76%, wind 21 mph
2022,16,Green Bay Packers,Miami Dolphins,2022-12-25,1:00PM,Miami,/boxscores/202212250mia.htm,Packers (deferred),,outdoors,grass ,2:59,"66,328",Miami Dolphins -3.5,49.5 (under),45 degrees, relative humidity 68%, wind 14 mph
2022,16,Los Angeles Rams,Denver Broncos,2022-12-25,4:30PM,Los Angeles,/boxscores/202212250ram.htm,Broncos (deferred),,dome,matrixturf,2:58,"71,525",Denver Broncos -3.0,36.5 (over),,,
2022,16,Tampa Bay Buccaneers,Arizona Cardinals,2022-12-25,8:20PM,Arizona,/boxscores/202212250crd.htm,Cardinals (deferred),Cardinals,retractable roof (open),grass ,3:31,"63,393",Tampa Bay Buccaneers -7.5,40.5 (under),,,
2022,16,Los Angeles Chargers,Indianapolis Colts,2022-12-26,8:15PM,Indianapolis,/boxscores/202212260clt.htm,Colts,,retractable roof (closed),fieldturf ,2:48,"65,576",Los Angeles Chargers -4.0,45.5 (under),,,
