year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2012,17,Tampa Bay Buccaneers,Atlanta Falcons,2012-12-30,1:02PM,Atlanta,/boxscores/201212300atl.htm,Falcons,,dome,fieldturf ,2:58,"69,644",Atlanta Falcons -3.0,46.0 (under),,,
2012,17,Buffalo Bills,New York Jets,2012-12-30,1:02PM,Buffalo,/boxscores/201212300buf.htm,Bills (deferred),,outdoors,a_turf,3:03,"54,533",Buffalo Bills -3.5,41.0 (under),28 degrees, relative humidity 53%," wind 18 mph, wind chill 15"
2012,17,Pittsburgh Steelers,Cleveland Browns,2012-12-30,1:02PM,Pittsburgh,/boxscores/201212300pit.htm,Browns (deferred),,outdoors,grass ,2:52,"51,831",Pittsburgh Steelers -9.5,36.0 (under),28 degrees, relative humidity 78%," wind 12 mph, wind chill 18"
2012,17,Indianapolis Colts,Houston Texans,2012-12-30,1:02PM,Indianapolis,/boxscores/201212300clt.htm,Colts,,retractable roof (closed),fieldturf ,2:59,"66,957",Houston Texans -6.0,47.0 (under),,,
2012,17,Tennessee Titans,Jacksonville Jaguars,2012-12-30,1:02PM,Tennessee,/boxscores/201212300oti.htm,Titans,,outdoors,grass ,3:00,"69,143",Tennessee Titans -5.5,42.0 (over),39 degrees, relative humidity 50%, wind 4 mph
2012,17,Carolina Panthers,New Orleans Saints,2012-12-30,1:03PM,New Orleans,/boxscores/201212300nor.htm,Panthers,,dome,sportturf,3:24,"73,124",New Orleans Saints -4.0,54.0 (over),,,
2012,17,Chicago Bears,Detroit Lions,2012-12-30,1:03PM,Detroit,/boxscores/201212300det.htm,Bears (deferred),,dome,fieldturf ,3:02,"64,451",Chicago Bears -3.0,46.0 (over),,,
2012,17,Cincinnati Bengals,Baltimore Ravens,2012-12-30,1:03PM,Cincinnati,/boxscores/201212300cin.htm,Bengals (deferred),,outdoors,fieldturf ,3:13,"61,565",Cincinnati Bengals -3.0,42.5 (under),26 degrees, relative humidity 72%," wind 8 mph, wind chill 18"
2012,17,New York Giants,Philadelphia Eagles,2012-12-30,1:04PM,New York,/boxscores/201212300nyg.htm,Giants,,outdoors,fieldturf,2:49,"80,657",New York Giants -6.5,44.5 (over),32 degrees, relative humidity 50%," wind 13 mph, wind chill 22"
2012,17,San Diego Chargers,Oakland Raiders,2012-12-30,4:21PM,San Diego,/boxscores/201212300sdg.htm,Raiders (deferred),,outdoors,grass ,3:04,"66,486",San Diego Chargers -8.0,41.5 (over),50 degrees, relative humidity 80%, wind 3 mph
2012,17,San Francisco 49ers,Arizona Cardinals,2012-12-30,4:25PM,San Francisco,/boxscores/201212300sfo.htm,49ers (deferred),,outdoors,grass ,2:50,"69,732",San Francisco 49ers -16.5,39.5 (over),50 degrees, relative humidity 70%, wind 5 mph
2012,17,Denver Broncos,Kansas City Chiefs,2012-12-30,4:25PM,Denver,/boxscores/201212300den.htm,Chiefs,,outdoors,grass ,2:45,"76,502",Denver Broncos -17.0,41.5 (under),35 degrees, relative humidity 41%," wind 10 mph, wind chill 27"
2012,17,Minnesota Vikings,Green Bay Packers,2012-12-30,4:25PM,Minnesota,/boxscores/201212300min.htm,Packers (deferred),,dome,sportturf,3:20,"64,134",Green Bay Packers -3.0,46.0 (over),,,
2012,17,New England Patriots,Miami Dolphins,2012-12-30,4:25PM,New England,/boxscores/201212300nwe.htm,Dolphins (deferred),,outdoors,fieldturf ,2:56,"68,756",New England Patriots -10.0,46.5 (under),28 degrees, relative humidity 45%," wind 15 mph, wind chill 16"
2012,17,Seattle Seahawks,St. Louis Rams,2012-12-30,4:26PM,Seattle,/boxscores/201212300sea.htm,Seahawks (deferred),,outdoors,fieldturf ,3:18,"67,936",Seattle Seahawks -12.0,42.5 (under),41 degrees, relative humidity 77%," wind 1 mph, wind chill 0"
2012,17,Washington Redskins,Dallas Cowboys,2012-12-30,8:31PM,Washington,/boxscores/201212300was.htm,Redskins,,outdoors,grass ,2:57,"82,845",Washington Redskins -3.0,49.0 (under),37 degrees, relative humidity 53%," wind 9 mph, wind chill 30"
