year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2012,9,San Diego Chargers,Kansas City Chiefs,2012-11-01,8:27PM,San Diego,/boxscores/201211010sdg.htm,Chargers,,outdoors,grass ,2:55,"55,831",San Diego Chargers -7.0,41.0 (over),63 degrees, relative humidity 74%," wind 12 mph, wind chill 0"
2012,9,Houston Texans,Buffalo Bills,2012-11-04,1:02PM,Houston,/boxscores/201211040htx.htm,Texans,,retractable roof (closed),grass ,3:01,"71,698",Houston Texans -11.5,48.0 (under),,,
2012,9,Denver Broncos,Cincinnati Bengals,2012-11-04,1:02PM,Cincinnati,/boxscores/201211040cin.htm,Broncos (deferred),,outdoors,fieldturf ,3:08,"63,623",Denver Broncos -5.5,47.5 (over),48 degrees, relative humidity 59%," wind 1 mph, wind chill 0"
2012,9,Indianapolis Colts,Miami Dolphins,2012-11-04,1:02PM,Indianapolis,/boxscores/201211040clt.htm,Colts,,retractable roof (closed),fieldturf ,3:19,"66,479",Miami Dolphins -2.0,43.5 (under),,,
2012,9,Green Bay Packers,Arizona Cardinals,2012-11-04,1:02PM,Green Bay,/boxscores/201211040gnb.htm,Packers (deferred),,outdoors,grass ,3:14,"70,504",Green Bay Packers -10.5,43.5 (over),39 degrees, relative humidity 57%, wind 7 mph
2012,9,Baltimore Ravens,Cleveland Browns,2012-11-04,1:03PM,Cleveland,/boxscores/201211040cle.htm,Ravens (deferred),,outdoors,grass ,3:02,"65,449",Baltimore Ravens -3.5,44.0 (under),39 degrees, relative humidity 69%, wind 8 mph
2012,9,Chicago Bears,Tennessee Titans,2012-11-04,1:04PM,Tennessee,/boxscores/201211040oti.htm,Titans,,outdoors,grass ,3:07,"69,143",Chicago Bears -5.0,43.5 (over),50 degrees, relative humidity 63%, wind 6 mph
2012,9,Detroit Lions,Jacksonville Jaguars,2012-11-04,1:04PM,Jacksonville,/boxscores/201211040jax.htm,Lions,,outdoors,grass ,2:47,"63,050",Detroit Lions -6.0,44.0 (over),81 degrees, relative humidity 0%," wind 10 mph, wind chill 0"
2012,9,Carolina Panthers,Washington Redskins,2012-11-04,1:05PM,Washington,/boxscores/201211040was.htm,Redskins (deferred),,outdoors,grass ,3:17,"79,767",Washington Redskins -3.0,48.5 (under),50 degrees, relative humidity 44%, wind 3 mph
2012,9,Tampa Bay Buccaneers,Oakland Raiders,2012-11-04,4:05PM,Oakland,/boxscores/201211040rai.htm,Buccaneers (deferred),,outdoors,grass ,3:32,"52,055",Oakland Raiders -1.0,47.5 (over),71 degrees, relative humidity 55%," wind 7 mph, wind chill 0"
2012,9,Seattle Seahawks,Minnesota Vikings,2012-11-04,4:06PM,Seattle,/boxscores/201211040sea.htm,Vikings,,outdoors,fieldturf ,3:00,"67,584",Seattle Seahawks -4.0,38.5 (over),60 degrees, relative humidity 89%," wind 5 mph, wind chill 0"
2012,9,Pittsburgh Steelers,New York Giants,2012-11-04,4:26PM,New York,/boxscores/201211040nyg.htm,Giants,,outdoors,fieldturf,3:03,"80,991",New York Giants -3.5,47.5 (under),44 degrees, relative humidity 58%, wind 5 mph
2012,9,Atlanta Falcons,Dallas Cowboys,2012-11-04,8:31PM,Atlanta,/boxscores/201211040atl.htm,Cowboys (deferred),,dome,fieldturf ,2:54,"70,840",Atlanta Falcons -4.5,47.5 (under),,,
2012,9,New Orleans Saints,Philadelphia Eagles,2012-11-05,8:40PM,New Orleans,/boxscores/201211050nor.htm,Eagles,,dome,sportturf,3:00,"73,099",New Orleans Saints -3.0,52.0 (under),,,
