year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2014,13,Detroit Lions,Chicago Bears,2014-11-27,12:39PM,Detroit,/boxscores/201411270det.htm,Bears (deferred),,dome,fieldturf ,3:11,"64,175",Detroit Lions -7.0,46.5 (over),,,
2014,13,Philadelphia Eagles,Dallas Cowboys,2014-11-27,4:36PM,Dallas,/boxscores/201411270dal.htm,Eagles,,retractable roof (closed),matrixturf,3:13,"91,379",Dallas Cowboys -3.5,57.0 (under),,,
2014,13,Seattle Seahawks,San Francisco 49ers,2014-11-27,8:31PM,San Francisco,/boxscores/201411270sfo.htm,Seahawks (deferred),,outdoors,grass ,3:01,"70,799",San Francisco 49ers -1.5,40.5 (under),68 degrees, relative humidity 45%," no wind, wind chill 0"
2014,13,St. Louis Rams,Oakland Raiders,2014-11-30,1:00PM,St. Louis,/boxscores/201411300ram.htm,Rams (deferred),,dome,astroplay,3:11,"55,650",St. Louis Rams -6.0,43.0 (over),,,
2014,13,Buffalo Bills,Cleveland Browns,2014-11-30,1:02PM,Buffalo,/boxscores/201411300buf.htm,Bills (deferred),,outdoors,a_turf,3:13,"68,576",Buffalo Bills -3.0,42.0 (under),57 degrees, relative humidity 61%," wind 17 mph, wind chill 0"
2014,13,Minnesota Vikings,Carolina Panthers,2014-11-30,1:02PM,Minnesota,/boxscores/201411300min.htm,Vikings (deferred),,outdoors,fieldturf,2:50,"52,016",Minnesota Vikings -2.5,41.5 (over),12 degrees, relative humidity 0%," wind 17 mph, wind chill -7"
2014,13,Cincinnati Bengals,Tampa Bay Buccaneers,2014-11-30,1:02PM,Tampa Bay,/boxscores/201411300tam.htm,Buccaneers (deferred),,outdoors,grass ,3:03,"56,340",Cincinnati Bengals -6.0,43.5 (under),77 degrees, relative humidity 54%, wind 7 mph
2014,13,Indianapolis Colts,Washington Redskins,2014-11-30,1:02PM,Indianapolis,/boxscores/201411300clt.htm,Colts,,retractable roof (closed),fieldturf ,3:21,"65,352",Indianapolis Colts -8.5,49.0 (over),,,
2014,13,Houston Texans,Tennessee Titans,2014-11-30,1:02PM,Houston,/boxscores/201411300htx.htm,Titans (deferred),,retractable roof (closed),grass ,3:00,"71,714",Houston Texans -7.0,43.0 (over),,,
2014,13,New Orleans Saints,Pittsburgh Steelers,2014-11-30,1:02PM,Pittsburgh,/boxscores/201411300pit.htm,Saints (deferred),,outdoors,grass ,3:18,"61,916",Pittsburgh Steelers -3.5,54.5 (over),63 degrees, relative humidity 55%, wind 15 mph
2014,13,San Diego Chargers,Baltimore Ravens,2014-11-30,1:02PM,Baltimore,/boxscores/201411300rav.htm,Chargers (deferred),,outdoors,sportturf,3:24,"71,060",Baltimore Ravens -6.5,45.5 (over),54 degrees, relative humidity 0%," wind 8 mph, wind chill 0"
2014,13,Jacksonville Jaguars,New York Giants,2014-11-30,1:03PM,Jacksonville,/boxscores/201411300jax.htm,Giants,,outdoors,grass ,3:09,"64,687",New York Giants -3.0,44.0 (over),71 degrees, relative humidity 0%," wind 5 mph, wind chill 0"
2014,13,Atlanta Falcons,Arizona Cardinals,2014-11-30,4:05PM,Atlanta,/boxscores/201411300atl.htm,Falcons,,dome,fieldturf ,3:02,"69,557",Arizona Cardinals -1.5,45.0 (over),,,
2014,13,Green Bay Packers,New England Patriots,2014-11-30,4:25PM,Green Bay,/boxscores/201411300gnb.htm,Packers,,outdoors,grass ,3:00,"78,431",Green Bay Packers -3.0,58.0 (under),28 degrees, relative humidity 60%," wind 14 mph, wind chill 17"
2014,13,Denver Broncos,Kansas City Chiefs,2014-11-30,8:32PM,Kansas City,/boxscores/201411300kan.htm,Broncos (deferred),,outdoors,grass ,3:05,"76,894",Pick,49.5 (under),27 degrees, relative humidity 48%," wind 18 mph, wind chill 14"
2014,13,Miami Dolphins,New York Jets,2014-12-01,8:30PM,New York,/boxscores/201412010nyj.htm,Dolphins (deferred),,outdoors,fieldturf,2:52,"78,160",Miami Dolphins -7.0,41.5 (under),42 degrees, relative humidity 75%, wind 6 mph
