year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2021,5,Los Angeles Rams,Seattle Seahawks,2021-10-07,8:20PM,Seattle,/boxscores/202110070sea.htm,Seahawks (deferred),,outdoors,fieldturf ,3:05,"68,747",Los Angeles Rams -2.5,54.5 (under),56 degrees, relative humidity 53%, wind 8 mph
2021,5,Atlanta Falcons,New York Jets,2021-10-10,9:30AM,Atlanta,/boxscores/202110100atl.htm,Jets (deferred),,outdoors,grass,2:56,"60,589",Atlanta Falcons -2.5,45.0 (over),63 degrees, relative humidity 77%, wind 8 mph
2021,5,Philadelphia Eagles,Carolina Panthers,2021-10-10,1:00PM,Carolina,/boxscores/202110100car.htm,Panthers (deferred),,outdoors,grass ,3:10,"72,545",Carolina Panthers -3.0,46.0 (under),76 degrees, relative humidity 60%, wind 13 mph
2021,5,Green Bay Packers,Cincinnati Bengals,2021-10-10,1:00PM,Cincinnati,/boxscores/202110100cin.htm,Bengals (deferred),Bengals,outdoors,fieldturf ,3:22,"64,195",Green Bay Packers -3.0,51.0 (under),76 degrees, relative humidity 67%, wind 12 mph
2021,5,Pittsburgh Steelers,Denver Broncos,2021-10-10,1:00PM,Pittsburgh,/boxscores/202110100pit.htm,Broncos (deferred),,outdoors,grass ,3:04,"59,841",Denver Broncos -1.5,39.5 (over),71 degrees, relative humidity 61%, wind 9 mph
2021,5,Minnesota Vikings,Detroit Lions,2021-10-10,1:00PM,Minnesota,/boxscores/202110100min.htm,Vikings,,dome,sportturf,2:55,"66,538",Minnesota Vikings -10.0,49.5 (under),,,
2021,5,New England Patriots,Houston Texans,2021-10-10,1:00PM,Houston,/boxscores/202110100htx.htm,Patriots (deferred),,retractable roof (closed),astroturf,3:01,"68,450",New England Patriots -8.0,39.0 (over),,,
2021,5,Tennessee Titans,Jacksonville Jaguars,2021-10-10,1:00PM,Jacksonville,/boxscores/202110100jax.htm,Titans (deferred),,outdoors,grass ,3:07,"58,282",Tennessee Titans -4.5,48.5 (over),78 degrees, relative humidity 71%, wind 11 mph
2021,5,Tampa Bay Buccaneers,Miami Dolphins,2021-10-10,1:00PM,Tampa Bay,/boxscores/202110100tam.htm,Buccaneers,,outdoors,grass ,2:58,"65,570",Tampa Bay Buccaneers -10.0,48.0 (over),84 degrees, relative humidity 59%, wind 7 mph
2021,5,New Orleans Saints,Washington Football Team,2021-10-10,1:00PM,Washington Football,/boxscores/202110100was.htm,Football Team (deferred),,outdoors,grass ,3:15,"50,137",New Orleans Saints -2.5,43.5 (over),70 degrees, relative humidity 78%, wind 12 mph
2021,5,Chicago Bears,Las Vegas Raiders,2021-10-10,4:05PM,Las Vegas,/boxscores/202110100rai.htm,Raiders (deferred),,dome,grass,3:07,"59,122",Las Vegas Raiders -5.5,45.5 (under),,,
2021,5,Los Angeles Chargers,Cleveland Browns,2021-10-10,4:05PM,Los Angeles,/boxscores/202110100sdg.htm,Browns (deferred),,dome,matrixturf,3:21,"70,240",Los Angeles Chargers -2.5,46.5 (over),,,
2021,5,Arizona Cardinals,San Francisco 49ers,2021-10-10,4:25PM,Arizona,/boxscores/202110100crd.htm,Cardinals (deferred),,retractable roof (closed),grass ,3:03,"62,716",Arizona Cardinals -5.0,48.5 (under),,,
2021,5,Dallas Cowboys,New York Giants,2021-10-10,4:25PM,Dallas,/boxscores/202110100dal.htm,Giants (deferred),,retractable roof (closed),matrixturf,3:14,"93,476",Dallas Cowboys -7.0,52.5 (over),,,
2021,5,Buffalo Bills,Kansas City Chiefs,2021-10-10,8:20PM,Kansas City,/boxscores/202110100kan.htm,Bills (deferred),,outdoors,grass ,4:14,"73,389",Kansas City Chiefs -2.5,56.5 (over),76 degrees, relative humidity 52%, no wind
2021,5,Baltimore Ravens,Indianapolis Colts,2021-10-11,8:15PM,Baltimore,/boxscores/202110110rav.htm,Colts (deferred),Ravens,outdoors,grass,3:15,"70,510",Baltimore Ravens -7.0,46.0 (over),69 degrees, relative humidity 75%, wind 6 mph
