year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2014,15,Arizona Cardinals,St. Louis Rams,2014-12-11,8:25PM,St. Louis,/boxscores/201412110ram.htm,Cardinals,,dome,astroplay,3:09,"55,880",St. Louis Rams -4.5,40.5 (under),,,
2014,15,Pittsburgh Steelers,Atlanta Falcons,2014-12-14,1:02PM,Atlanta,/boxscores/201412140atl.htm,Steelers,,dome,fieldturf ,2:52,"71,161",Pittsburgh Steelers -3.0,55.0 (under),,,
2014,15,Buffalo Bills,Green Bay Packers,2014-12-14,1:02PM,Buffalo,/boxscores/201412140buf.htm,Packers,,outdoors,a_turf,3:14,"70,214",Green Bay Packers -4.0,50.0 (under),38 degrees, relative humidity 89%, wind 10 mph
2014,15,Cincinnati Bengals,Cleveland Browns,2014-12-14,1:02PM,Cleveland,/boxscores/201412140cle.htm,Browns (deferred),,outdoors,grass ,2:50,"67,431",Cleveland Browns -1.0,44.0 (under),43 degrees, relative humidity 94%, wind 7 mph
2014,15,Indianapolis Colts,Houston Texans,2014-12-14,1:02PM,Indianapolis,/boxscores/201412140clt.htm,Colts,,retractable roof (closed),fieldturf ,3:06,"65,148",Indianapolis Colts -6.5,49.0 (under),,,
2014,15,Baltimore Ravens,Jacksonville Jaguars,2014-12-14,1:02PM,Baltimore,/boxscores/201412140rav.htm,Ravens (deferred),,outdoors,sportturf,3:07,"70,801",Baltimore Ravens -13.5,45.0 (under),47 degrees, relative humidity 64%," wind 3 mph, wind chill 0"
2014,15,New England Patriots,Miami Dolphins,2014-12-14,1:02PM,New England,/boxscores/201412140nwe.htm,Patriots (deferred),,outdoors,fieldturf ,3:08,"68,756",New England Patriots -7.5,48.0 (over),43 degrees, relative humidity 55%, wind 9 mph
2014,15,New York Giants,Washington Redskins,2014-12-14,1:02PM,New York,/boxscores/201412140nyg.htm,Giants,,outdoors,fieldturf,3:06,"77,628",New York Giants -6.5,47.0 (under),43 degrees, relative humidity 63%, wind 9 mph
2014,15,Carolina Panthers,Tampa Bay Buccaneers,2014-12-14,1:03PM,Carolina,/boxscores/201412140car.htm,Buccaneers (deferred),,outdoors,grass ,3:10,"72,842",Carolina Panthers -3.0,41.0 (under),60 degrees, relative humidity 36%," no wind, wind chill 0"
2014,15,Kansas City Chiefs,Oakland Raiders,2014-12-14,1:03PM,Kansas City,/boxscores/201412140kan.htm,Raiders (deferred),,outdoors,grass ,3:24,"72,153",Kansas City Chiefs -10.0,41.5 (over),58 degrees, relative humidity 78%," wind 16 mph, wind chill 0"
2014,15,Denver Broncos,San Diego Chargers,2014-12-14,4:05PM,San Diego,/boxscores/201412140sdg.htm,Chargers,,outdoors,grass ,3:06,"68,682",Denver Broncos -4.5,50.5 (under),64 degrees, relative humidity 46%," wind 6 mph, wind chill 0"
2014,15,New York Jets,Tennessee Titans,2014-12-14,4:05PM,Tennessee,/boxscores/201412140oti.htm,Titans,,outdoors,grass ,3:15,"69,143",New York Jets -3.0,42.0 (under),54 degrees, relative humidity 58%, wind 6 mph
2014,15,Detroit Lions,Minnesota Vikings,2014-12-14,4:25PM,Detroit,/boxscores/201412140det.htm,Lions,,dome,fieldturf ,2:49,"62,490",Detroit Lions -7.5,41.5 (under),,,
2014,15,Seattle Seahawks,San Francisco 49ers,2014-12-14,4:26PM,Seattle,/boxscores/201412140sea.htm,Seahawks (deferred),,outdoors,fieldturf ,2:57,"68,526",Seattle Seahawks -9.5,38.0 (under),46 degrees, relative humidity 74%, wind 4 mph
2014,15,Dallas Cowboys,Philadelphia Eagles,2014-12-14,8:35PM,Philadelphia,/boxscores/201412140phi.htm,Eagles,,outdoors,grass ,3:04,"69,596",Philadelphia Eagles -3.0,55.0 (over),41 degrees, relative humidity 69%, wind 9 mph
2014,15,New Orleans Saints,Chicago Bears,2014-12-15,8:30PM,Chicago,/boxscores/201412150chi.htm,Saints (deferred),,outdoors,grass ,3:03,"60,996",New Orleans Saints -3.0,53.5 (under),44 degrees, relative humidity 93%, wind 5 mph
