year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2019,8,Minnesota Vikings,Washington Redskins,2019-10-24,8:20PM,Minnesota,/boxscores/201910240min.htm,Redskins (deferred),,dome,sportturf,2:39,"66,776",Minnesota Vikings -16.5,42.0 (under),,,
2019,8,Philadelphia Eagles,Buffalo Bills,2019-10-27,1:00PM,Buffalo,/boxscores/201910270buf.htm,Bills,,outdoors,astroturf,3:01,"69,435",Buffalo Bills -1.0,39.5 (over),54 degrees, relative humidity 87%, wind 23 mph
2019,8,Los Angeles Chargers,Chicago Bears,2019-10-27,1:00PM,Chicago,/boxscores/201910270chi.htm,Bears (deferred),,outdoors,grass,2:56,"61,632",Chicago Bears -3.5,41.0 (under),52 degrees, relative humidity 59%, wind 9 mph
2019,8,Indianapolis Colts,Denver Broncos,2019-10-27,1:00PM,Indianapolis,/boxscores/201910270clt.htm,Broncos (deferred),,retractable roof (open),fieldturf,3:14,"61,653",Indianapolis Colts -6.0,41.0 (under),,,
2019,8,Detroit Lions,New York Giants,2019-10-27,1:00PM,Detroit,/boxscores/201910270det.htm,Lions (deferred),,dome,fieldturf,3:02,"58,509",Detroit Lions -6.5,49.0 (over),,,
2019,8,Seattle Seahawks,Atlanta Falcons,2019-10-27,1:00PM,Atlanta,/boxscores/201910270atl.htm,Falcons (deferred),,retractable roof (open),fieldturf,3:00,"71,483",Seattle Seahawks -7.5,48.5 (under),,,
2019,8,Los Angeles Rams,Cincinnati Bengals,2019-10-27,1:00PM,Los Angeles,/boxscores/201910270ram.htm,Rams (deferred),,outdoors,grass,3:05,"83,720",Los Angeles Rams -12.0,48.5 (under),48 degrees, relative humidity 69%, wind 5 mph
2019,8,New Orleans Saints,Arizona Cardinals,2019-10-27,1:00PM,New Orleans,/boxscores/201910270nor.htm,Cardinals (deferred),,dome,astroturf,2:55,"73,064",New Orleans Saints -12.5,47.5 (under),,,
2019,8,Jacksonville Jaguars,New York Jets,2019-10-27,1:00PM,Jacksonville,/boxscores/201910270jax.htm,Jets (deferred),,outdoors,grass,3:15,"57,833",Jacksonville Jaguars -7.0,39.5 (over),,,
2019,8,Tennessee Titans,Tampa Bay Buccaneers,2019-10-27,1:00PM,Tennessee,/boxscores/201910270oti.htm,Titans (deferred),,outdoors,grass,3:22,"62,073",Tennessee Titans -2.0,45.5 (over),59 degrees, relative humidity 67%, wind 3 mph
2019,8,San Francisco 49ers,Carolina Panthers,2019-10-27,4:05PM,San Francisco,/boxscores/201910270sfo.htm,Panthers (deferred),,outdoors,grass,3:04,"69,083",San Francisco 49ers -4.5,41.0 (over),66 degrees, relative humidity 20%, wind 19 mph
2019,8,New England Patriots,Cleveland Browns,2019-10-27,4:25PM,New England,/boxscores/201910270nwe.htm,Browns (deferred),,outdoors,fieldturf,3:11,"65,878",New England Patriots -9.5,43.0 (under),49 degrees, relative humidity 91%, wind 11 mph
2019,8,Houston Texans,Oakland Raiders,2019-10-27,4:25PM,Houston,/boxscores/201910270htx.htm,Raiders,,retractable roof (closed),grass,3:08,"71,893",Houston Texans -5.0,52.0 (under),,,
2019,8,Green Bay Packers,Kansas City Chiefs,2019-10-27,8:20PM,Kansas City,/boxscores/201910270kan.htm,Chiefs (deferred),,outdoors,grass,3:07,"73,558",Green Bay Packers -5.0,48.0 (over),54 degrees, relative humidity 60%, wind 5 mph
2019,8,Pittsburgh Steelers,Miami Dolphins,2019-10-28,8:15PM,Pittsburgh,/boxscores/201910280pit.htm,Steelers (deferred),,outdoors,grass,3:15,"59,244",Pittsburgh Steelers -14.0,44.0 (under),59 degrees, relative humidity 50%, wind 2 mph
