year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2021,1,Tampa Bay Buccaneers,Dallas Cowboys,2021-09-09,8:20PM,Tampa Bay,/boxscores/202109090tam.htm,Cowboys (deferred),,outdoors,grass ,3:31,"65,566",Tampa Bay Buccaneers -8.5,52.0 (over),82 degrees, relative humidity 85%, wind 9 mph
2021,1,Philadelphia Eagles,Atlanta Falcons,2021-09-12,1:00PM,Atlanta,/boxscores/202109120atl.htm,Falcons,,retractable roof (open),fieldturf,3:08,"68,633",Atlanta Falcons -3.5,49.0 (under),,,
2021,1,Pittsburgh Steelers,Buffalo Bills,2021-09-12,1:00PM,Buffalo,/boxscores/202109120buf.htm,Steelers (deferred),,outdoors,a_turf,3:08,"69,787",Buffalo Bills -6.5,48.5 (under),73 degrees, relative humidity 79%, wind 17 mph
2021,1,Carolina Panthers,New York Jets,2021-09-12,1:00PM,Carolina,/boxscores/202109120car.htm,Panthers (deferred),,outdoors,grass ,3:14,"70,211",Carolina Panthers -4.0,45.0 (under),81 degrees, relative humidity 51%, no wind
2021,1,Cincinnati Bengals,Minnesota Vikings,2021-09-12,1:00PM,Cincinnati,/boxscores/202109120cin.htm,Bengals (deferred),Bengals,outdoors,fieldturf ,3:38,"56,525",Minnesota Vikings -3.0,47.5 (over),81 degrees, relative humidity 54%, wind 15 mph
2021,1,Seattle Seahawks,Indianapolis Colts,2021-09-12,1:00PM,Indianapolis,/boxscores/202109120clt.htm,Seahawks,,retractable roof (closed),fieldturf ,2:58,"63,347",Seattle Seahawks -3.0,49.0 (under),,,
2021,1,Arizona Cardinals,Tennessee Titans,2021-09-12,1:00PM,Tennessee,/boxscores/202109120oti.htm,Cardinals (deferred),,outdoors,grass ,3:12,"67,216",Tennessee Titans -3.0,53.5 (under),82 degrees, relative humidity 55%, wind 8 mph
2021,1,San Francisco 49ers,Detroit Lions,2021-09-12,1:00PM,Detroit,/boxscores/202109120det.htm,49ers (deferred),,dome,fieldturf ,3:19,"59,374",San Francisco 49ers -9.0,45.5 (over),,,
2021,1,Houston Texans,Jacksonville Jaguars,2021-09-12,1:00PM,Houston,/boxscores/202109120htx.htm,Jaguars (deferred),,retractable roof (closed),astroturf,3:24,"68,105",Jacksonville Jaguars -3.0,45.0 (over),,,
2021,1,Los Angeles Chargers,Washington Football Team,2021-09-12,1:00PM,Washington Football,/boxscores/202109120was.htm,Football Team,,outdoors,grass ,2:55,"52,753",Washington Football Team -1.5,45.0 (under),81 degrees, relative humidity 49%, wind 4 mph
2021,1,Kansas City Chiefs,Cleveland Browns,2021-09-12,4:25PM,Kansas City,/boxscores/202109120kan.htm,Chiefs (deferred),,outdoors,grass ,3:02,"72,973",Kansas City Chiefs -5.5,54.5 (over),88 degrees, relative humidity 43%, wind 8 mph
2021,1,Denver Broncos,New York Giants,2021-09-12,4:25PM,New York,/boxscores/202109120nyg.htm,Broncos (deferred),,outdoors,fieldturf ,2:53,"74,119",Denver Broncos -3.0,41.5 (under),82 degrees, relative humidity 56%, wind 19 mph
2021,1,New Orleans Saints,Green Bay Packers,2021-09-12,4:25PM,New Orleans,/boxscores/202109120nor.htm,Packers,,outdoors,grass ,2:51,"35,242",Green Bay Packers -3.5,49.5 (under),86 degrees, relative humidity 57%, wind 9 mph
2021,1,Miami Dolphins,New England Patriots,2021-09-12,4:25PM,New England,/boxscores/202109120nwe.htm,Dolphins,,outdoors,fieldturf,2:54,"65,878",New England Patriots -3.0,43.5 (under),81 degrees, relative humidity 58%, wind 15 mph
2021,1,Los Angeles Rams,Chicago Bears,2021-09-12,8:20PM,Los Angeles,/boxscores/202109120ram.htm,Rams (deferred),,dome,matrixturf,2:48,"70,445",Los Angeles Rams -8.0,46.5 (over),,,
2021,1,Las Vegas Raiders,Baltimore Ravens,2021-09-13,8:15PM,Las Vegas,/boxscores/202109130rai.htm,Ravens (deferred),Raiders,dome,grass,3:40,"61,756",Baltimore Ravens -4.0,50.5 (over),,,
