year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2010,12,New England Patriots,Detroit Lions,2010-11-25,12:38PM,Detroit,/boxscores/201011250det.htm,Patriots (deferred),,dome,fieldturf ,3:08,"60,965",New England Patriots -7.5,50.5 (over),,,
2010,12,New Orleans Saints,Dallas Cowboys,2010-11-25,4:36PM,Dallas,/boxscores/201011250dal.htm,Saints,,retractable roof (closed),matrixturf,3:28,"93,985",New Orleans Saints -4.5,49.0 (over),,,
2010,12,New York Jets,Cincinnati Bengals,2010-11-25,8:30PM,New York,/boxscores/201011250nyj.htm,Bengals,,outdoors,fieldturf,3:08,"78,903",New York Jets -9.5,43.5 (under),39 degrees, relative humidity 87%," wind 6 mph, wind chill 0"
2010,12,Atlanta Falcons,Green Bay Packers,2010-11-28,1:02PM,Atlanta,/boxscores/201011280atl.htm,Falcons,,dome,fieldturf ,2:47,"68,204",Atlanta Falcons -2.0,48.0 (under),,,
2010,12,Pittsburgh Steelers,Buffalo Bills,2010-11-28,1:02PM,Buffalo,/boxscores/201011280buf.htm,Bills (deferred),Bills,outdoors,astroplay ,3:41,"69,642",Pittsburgh Steelers -7.0,44.0 (under),36 degrees, relative humidity 78%," wind 13 mph, wind chill 27"
2010,12,Houston Texans,Tennessee Titans,2010-11-28,1:02PM,Houston,/boxscores/201011280htx.htm,Texans,,retractable roof (open),grass ,2:57,"70,855",Houston Texans -5.0,46.5 (under),,,
2010,12,New York Giants,Jacksonville Jaguars,2010-11-28,1:02PM,New York,/boxscores/201011280nyg.htm,Giants,,outdoors,fieldturf,2:52,"78,533",New York Giants -7.5,44.0 (push),43 degrees, relative humidity 43%, wind 6 mph
2010,12,Minnesota Vikings,Washington Redskins,2010-11-28,1:02PM,Washington,/boxscores/201011280was.htm,Redskins,,outdoors,grass ,2:49,"83,602",Minnesota Vikings -2.5,44.0 (under),47 degrees, relative humidity 44%, wind 5 mph
2010,12,Cleveland Browns,Carolina Panthers,2010-11-28,1:03PM,Cleveland,/boxscores/201011280cle.htm,Panthers,,outdoors,grass ,3:17,"64,463",Cleveland Browns -7.5,37.5 (over),39 degrees, relative humidity 0%, wind 5 mph
2010,12,Miami Dolphins,Oakland Raiders,2010-11-28,4:05PM,Oakland,/boxscores/201011280rai.htm,Raiders,,outdoors,grass ,3:03,"48,946",Oakland Raiders -3.0,38.0 (over),54 degrees, relative humidity 49%," wind 10 mph, wind chill 0"
2010,12,Kansas City Chiefs,Seattle Seahawks,2010-11-28,4:06PM,Seattle,/boxscores/201011280sea.htm,Seahawks (deferred),,outdoors,fieldturf ,3:13,"66,370",Kansas City Chiefs -2.0,45.0 (over),43 degrees, relative humidity 0%," wind 1 mph, wind chill 0"
2010,12,Chicago Bears,Philadelphia Eagles,2010-11-28,4:15PM,Chicago,/boxscores/201011280chi.htm,Eagles,,outdoors,grass ,3:04,"62,147",Philadelphia Eagles -3.5,43.0 (over),45 degrees, relative humidity 57%, wind 16 mph
2010,12,Baltimore Ravens,Tampa Bay Buccaneers,2010-11-28,4:15PM,Baltimore,/boxscores/201011280rav.htm,Buccaneers,,outdoors,fieldturf ,3:02,"70,989",Baltimore Ravens -7.5,41.5 (under),48 degrees, relative humidity 37%, wind 3 mph
2010,12,St. Louis Rams,Denver Broncos,2010-11-28,4:16PM,Denver,/boxscores/201011280den.htm,Broncos,,outdoors,grass ,3:15,"72,736",Denver Broncos -3.0,45.0 (over),45 degrees, relative humidity 23%, wind 12 mph
2010,12,San Diego Chargers,Indianapolis Colts,2010-11-28,8:30PM,Indianapolis,/boxscores/201011280clt.htm,Colts,,retractable roof (closed),fieldturf ,2:48,"66,085",Indianapolis Colts -2.0,51.0 (under),,,
2010,12,San Francisco 49ers,Arizona Cardinals,2010-11-29,8:40PM,Arizona,/boxscores/201011290crd.htm,49ers,,retractable roof (closed),grass ,3:05,"62,308",San Francisco 49ers -2.0,42.0 (under),,,
