year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2021,18,Kansas City Chiefs,Denver Broncos,2022-01-08,4:30PM,Denver,/boxscores/202201080den.htm,Broncos,,outdoors,grass ,2:59,"76,012",Kansas City Chiefs -11.0,45.0 (over),41 degrees, relative humidity 57%, wind 4 mph
2021,18,Dallas Cowboys,Philadelphia Eagles,2022-01-08,8:15PM,Philadelphia,/boxscores/202201080phi.htm,Cowboys (deferred),,outdoors,grass ,3:02,"69,796",Dallas Cowboys -4.0,43.5 (over),31 degrees, relative humidity 43%, wind 8 mph
2021,18,New Orleans Saints,Atlanta Falcons,2022-01-09,1:00PM,Atlanta,/boxscores/202201090atl.htm,Falcons (deferred),,retractable roof (closed),fieldturf,2:59,"68,336",New Orleans Saints -3.5,40.0 (over),,,
2021,18,Tampa Bay Buccaneers,Carolina Panthers,2022-01-09,1:00PM,Tampa Bay,/boxscores/202201090tam.htm,Buccaneers (deferred),,outdoors,grass ,2:59,"65,473",Tampa Bay Buccaneers -9.0,41.5 (over),80 degrees, relative humidity 99%, wind 4 mph
2021,18,Minnesota Vikings,Chicago Bears,2022-01-09,1:00PM,Minnesota,/boxscores/202201090min.htm,Vikings (deferred),,dome,sportturf,2:51,"66,625",Minnesota Vikings -4.0,44.5 (over),,,
2021,18,Cleveland Browns,Cincinnati Bengals,2022-01-09,1:00PM,Cleveland,/boxscores/202201090cle.htm,Browns (deferred),,outdoors,grass ,3:00,"67,431",Cleveland Browns -5.5,37.0 (push),38 degrees, relative humidity 89%, wind 22 mph
2021,18,Jacksonville Jaguars,Indianapolis Colts,2022-01-09,1:00PM,Jacksonville,/boxscores/202201090jax.htm,Colts (deferred),,outdoors,grass ,3:05,"60,516",Indianapolis Colts -15.0,43.5 (under),76 degrees, relative humidity 60%, wind 19 mph
2021,18,Detroit Lions,Green Bay Packers,2022-01-09,1:00PM,Detroit,/boxscores/202201090det.htm,Lions (deferred),,dome,fieldturf ,3:02,"56,735",Green Bay Packers -3.0,44.5 (over),,,
2021,18,Tennessee Titans,Houston Texans,2022-01-09,1:00PM,Houston,/boxscores/202201090htx.htm,Titans (deferred),,retractable roof (closed),astroturf,3:02,"66,722",Tennessee Titans -10.5,42.5 (over),,,
2021,18,Miami Dolphins,New England Patriots,2022-01-09,1:00PM,Miami,/boxscores/202201090mia.htm,Patriots,,outdoors,grass ,3:03,"66,514",New England Patriots -6.0,40.0 (over),75 degrees, relative humidity 79%, wind 8 mph
2021,18,Washington Football Team,New York Giants,2022-01-09,1:00PM,New York,/boxscores/202201090nyg.htm,Giants (deferred),,outdoors,fieldturf ,2:50,"69,923",Washington Football Team -7.0,37.5 (under),38 degrees, relative humidity 64%, no wind
2021,18,Pittsburgh Steelers,Baltimore Ravens,2022-01-09,1:00PM,Baltimore,/boxscores/202201090rav.htm,Ravens (deferred),Ravens,outdoors,grass,3:30,"70,453",Baltimore Ravens -3.5,41.0 (under),36 degrees, relative humidity 100%, no wind
2021,18,Buffalo Bills,New York Jets,2022-01-09,4:25PM,Buffalo,/boxscores/202201090buf.htm,Jets (deferred),,outdoors,a_turf,3:11,"64,783",Buffalo Bills -16.5,40.5 (under),36 degrees, relative humidity 67%, wind 19 mph
2021,18,Seattle Seahawks,Arizona Cardinals,2022-01-09,4:25PM,Arizona,/boxscores/202201090crd.htm,Cardinals (deferred),,retractable roof (open),grass ,3:09,"63,858",Arizona Cardinals -5.5,48.0 (over),,,
2021,18,San Francisco 49ers,Los Angeles Rams,2022-01-09,4:25PM,Los Angeles,/boxscores/202201090ram.htm,49ers (deferred),49ers,dome,matrixturf,3:12,"74,447",Los Angeles Rams -3.5,44.5 (over),,,
2021,18,Las Vegas Raiders,Los Angeles Chargers,2022-01-09,8:25PM,Las Vegas,/boxscores/202201090rai.htm,Chargers (deferred),Raiders,dome,grass,3:52,"62,068",Los Angeles Chargers -3.0,49.0 (over),,,
