year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2013,7,Seattle Seahawks,Arizona Cardinals,2013-10-17,8:25PM,Arizona,/boxscores/201310170crd.htm,Cardinals,,retractable roof (closed),grass ,3:23,"61,200",Seattle Seahawks -4.5,41.0 (over),,,
2013,7,Atlanta Falcons,Tampa Bay Buccaneers,2013-10-20,1:02PM,Atlanta,/boxscores/201310200atl.htm,Falcons,,dome,fieldturf ,3:05,"69,522",Atlanta Falcons -6.5,43.0 (over),,,
2013,7,Buffalo Bills,Miami Dolphins,2013-10-20,1:02PM,Miami,/boxscores/201310200mia.htm,Dolphins,,outdoors,grass ,3:09,"60,592",Miami Dolphins -6.5,43.5 (over),87 degrees, relative humidity 57%," wind 5 mph, wind chill 0"
2013,7,Cincinnati Bengals,Detroit Lions,2013-10-20,1:02PM,Detroit,/boxscores/201310200det.htm,Lions,,dome,fieldturf ,3:13,"63,207",Detroit Lions -1.5,45.5 (over),,,
2013,7,Dallas Cowboys,Philadelphia Eagles,2013-10-20,1:02PM,Philadelphia,/boxscores/201310200phi.htm,Eagles,,outdoors,grass ,3:24,"69,144",Philadelphia Eagles -2.5,55.0 (under),60 degrees, relative humidity 39%," wind 13 mph, wind chill 0"
2013,7,San Diego Chargers,Jacksonville Jaguars,2013-10-20,1:02PM,Jacksonville,/boxscores/201310200jax.htm,Jaguars (deferred),,outdoors,grass ,2:58,"59,550",San Diego Chargers -7.0,44.5 (under),73 degrees, relative humidity 0%," wind 12 mph, wind chill 0"
2013,7,Carolina Panthers,St. Louis Rams,2013-10-20,1:03PM,Carolina,/boxscores/201310200car.htm,Panthers (deferred),,outdoors,grass ,3:11,"72,686",Carolina Panthers -7.0,42.0 (over),68 degrees, relative humidity 42%," wind 4 mph, wind chill 0"
2013,7,New York Jets,New England Patriots,2013-10-20,1:03PM,New York,/boxscores/201310200nyj.htm,Patriots (deferred),Patriots,outdoors,fieldturf,3:27,"76,957",New England Patriots -3.0,43.0 (over),63 degrees, relative humidity 36%," wind 11 mph, wind chill 0"
2013,7,Washington Redskins,Chicago Bears,2013-10-20,1:05PM,Washington,/boxscores/201310200was.htm,Bears (deferred),,outdoors,grass ,3:23,"83,147",Chicago Bears -1.0,47.5 (over),61 degrees, relative humidity 39%," wind 13 mph, wind chill 0"
2013,7,San Francisco 49ers,Tennessee Titans,2013-10-20,4:06PM,Tennessee,/boxscores/201310200oti.htm,49ers (deferred),,outdoors,grass ,3:17,"69,143",San Francisco 49ers -3.0,41.0 (over),68 degrees, relative humidity 32%, wind 3 mph
2013,7,Pittsburgh Steelers,Baltimore Ravens,2013-10-20,4:25PM,Pittsburgh,/boxscores/201310200pit.htm,Ravens (deferred),,outdoors,grass ,2:48,"62,295",Pittsburgh Steelers -2.5,41.0 (under),57 degrees, relative humidity 49%, wind 14 mph
2013,7,Green Bay Packers,Cleveland Browns,2013-10-20,4:25PM,Green Bay,/boxscores/201310200gnb.htm,Packers (deferred),,outdoors,grass ,3:13,"77,804",Green Bay Packers -9.5,45.0 (under),46 degrees, relative humidity 65%, wind 8 mph
2013,7,Kansas City Chiefs,Houston Texans,2013-10-20,4:26PM,Kansas City,/boxscores/201310200kan.htm,Chiefs,,outdoors,grass ,2:58,"74,118",Kansas City Chiefs -6.0,38.5 (under),70 degrees, relative humidity 36%," wind 15 mph, wind chill 0"
2013,7,Indianapolis Colts,Denver Broncos,2013-10-20,8:31PM,Indianapolis,/boxscores/201310200clt.htm,Broncos (deferred),,retractable roof (open),fieldturf ,3:43,"67,196",Denver Broncos -6.0,54.5 (over),,,
2013,7,New York Giants,Minnesota Vikings,2013-10-21,8:40PM,New York,/boxscores/201310210nyg.htm,Vikings (deferred),,outdoors,fieldturf,3:10,"79,314",New York Giants -3.5,47.5 (under),57 degrees, relative humidity 63%," wind 4 mph, wind chill 0"
