year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2022,2,Kansas City Chiefs,Los Angeles Chargers,2022-09-15,8:15PM,Kansas City,/boxscores/202209150kan.htm,Chargers (deferred),,outdoors,grass ,2:58,"73,461",Kansas City Chiefs -4.0,54.0 (under),,,
2022,2,New York Giants,Carolina Panthers,2022-09-18,1:00PM,New York,/boxscores/202209180nyg.htm,Giants (deferred),,outdoors,fieldturf ,3:00,"73,843",New York Giants -2.0,43.5 (under),73 degrees, relative humidity 74%, wind 12 mph
2022,2,New York Jets,Cleveland Browns,2022-09-18,1:00PM,Cleveland,/boxscores/202209180cle.htm,Browns,,outdoors,grass ,3:09,"67,431",Cleveland Browns -6.5,39.5 (over),80 degrees, relative humidity 55%, wind 11 mph
2022,2,Jacksonville Jaguars,Indianapolis Colts,2022-09-18,1:00PM,Jacksonville,/boxscores/202209180jax.htm,Colts,,outdoors,grass ,2:45,"58,360",Indianapolis Colts -3.0,45.0 (under),,,
2022,2,Detroit Lions,Washington Commanders,2022-09-18,1:00PM,Detroit,/boxscores/202209180det.htm,Commanders (deferred),,dome,fieldturf ,3:07,"57,687",Detroit Lions -1.5,48.5 (over),,,
2022,2,Miami Dolphins,Baltimore Ravens,2022-09-18,1:00PM,Baltimore,/boxscores/202209180rav.htm,Dolphins (deferred),,outdoors,grass,3:20,"70,582",Baltimore Ravens -3.5,44.5 (over),82 degrees, relative humidity 61%, wind 6 mph
2022,2,Tampa Bay Buccaneers,New Orleans Saints,2022-09-18,1:00PM,New Orleans,/boxscores/202209180nor.htm,Buccaneers (deferred),,dome,sportturf,3:11,"70,400",Tampa Bay Buccaneers -2.5,44.0 (under),,,
2022,2,New England Patriots,Pittsburgh Steelers,2022-09-18,1:00PM,Pittsburgh,/boxscores/202209180pit.htm,Patriots (deferred),,outdoors,grass ,2:58,"67,307",New England Patriots -2.5,40.5 (under),81 degrees, relative humidity 51%, wind 8 mph
2022,2,Los Angeles Rams,Atlanta Falcons,2022-09-18,4:05PM,Los Angeles,/boxscores/202209180ram.htm,Rams (deferred),,dome,matrixturf,2:56,"71,802",Los Angeles Rams -10.0,46.5 (over),,,
2022,2,San Francisco 49ers,Seattle Seahawks,2022-09-18,4:05PM,San Francisco,/boxscores/202209180sfo.htm,Seahawks (deferred),,outdoors,grass,2:51,"71,597",San Francisco 49ers -9.0,40.5 (under),,,
2022,2,Dallas Cowboys,Cincinnati Bengals,2022-09-18,4:25PM,Dallas,/boxscores/202209180dal.htm,Bengals (deferred),,retractable roof (closed),matrixturf,3:00,"92,944",Cincinnati Bengals -7.0,42.0 (under),,,
2022,2,Arizona Cardinals,Las Vegas Raiders,2022-09-18,4:25PM,Las Vegas,/boxscores/202209180rai.htm,Cardinals (deferred),Cardinals,dome,grass,3:31,"61,707",Las Vegas Raiders -5.5,51.5 (over),,,
2022,2,Denver Broncos,Houston Texans,2022-09-18,4:25PM,Denver,/boxscores/202209180den.htm,Broncos (deferred),,outdoors,grass ,3:04,"76,191",Denver Broncos -10.0,45.5 (under),77 degrees, relative humidity 28%, wind 11 mph
2022,2,Green Bay Packers,Chicago Bears,2022-09-18,8:20PM,Green Bay,/boxscores/202209180gnb.htm,Bears (deferred),,outdoors,grass ,2:46,"78,350",Green Bay Packers -10.0,41.5 (under),73 degrees, relative humidity 76%, wind 5 mph
2022,2,Buffalo Bills,Tennessee Titans,2022-09-19,7:15PM,Buffalo,/boxscores/202209190buf.htm,Titans (deferred),,outdoors,a_turf,3:15,"70,683",Buffalo Bills -10.0,47.5 (over),70 degrees, relative humidity 84%, wind 11 mph
2022,2,Philadelphia Eagles,Minnesota Vikings,2022-09-19,8:30PM,Philadelphia,/boxscores/202209190phi.htm,Vikings (deferred),,outdoors,grass ,2:48,"69,879",Philadelphia Eagles -2.5,50.5 (under),76 degrees, relative humidity 62%, wind 4 mph
