year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2013,11,Indianapolis Colts,Tennessee Titans,2013-11-14,8:29PM,Tennessee,/boxscores/201311140oti.htm,Colts (deferred),,outdoors,grass ,3:01,"69,143",Indianapolis Colts -3.0,42.0 (over),44 degrees, relative humidity 36%, wind 3 mph
2013,11,Chicago Bears,Baltimore Ravens,2013-11-17,1:02PM,Chicago,/boxscores/201311170chi.htm,Ravens (deferred),Ravens,outdoors,grass ,5:16,"62,367",Chicago Bears -3.5,40.5 (over),68 degrees, relative humidity 82%," wind 17 mph, wind chill 0"
2013,11,Pittsburgh Steelers,Detroit Lions,2013-11-17,1:02PM,Pittsburgh,/boxscores/201311170pit.htm,Lions,,outdoors,grass ,3:30,"57,905",Detroit Lions -3.0,45.0 (over),60 degrees, relative humidity 87%, wind 12 mph
2013,11,Buffalo Bills,New York Jets,2013-11-17,1:02PM,Buffalo,/boxscores/201311170buf.htm,Bills (deferred),,outdoors,a_turf,3:05,"68,036",New York Jets -2.0,39.5 (over),62 degrees, relative humidity 71%," wind 14 mph, wind chill 0"
2013,11,Cincinnati Bengals,Cleveland Browns,2013-11-17,1:02PM,Cincinnati,/boxscores/201311170cin.htm,Browns (deferred),,outdoors,fieldturf ,3:28,"63,856",Cincinnati Bengals -4.5,40.0 (over),62 degrees, relative humidity 92%," wind 7 mph, wind chill 0"
2013,11,Philadelphia Eagles,Washington Redskins,2013-11-17,1:02PM,Philadelphia,/boxscores/201311170phi.htm,Redskins,,outdoors,grass ,3:21,"69,144",Philadelphia Eagles -4.0,54.5 (under),64 degrees, relative humidity 71%," wind 7 mph, wind chill 0"
2013,11,Tampa Bay Buccaneers,Atlanta Falcons,2013-11-17,1:03PM,Tampa Bay,/boxscores/201311170tam.htm,Falcons (deferred),,outdoors,grass ,3:20,"55,360",Tampa Bay Buccaneers -2.0,43.5 (over),79 degrees, relative humidity 74%, wind 6 mph
2013,11,Oakland Raiders,Houston Texans,2013-11-17,1:03PM,Houston,/boxscores/201311170htx.htm,Raiders (deferred),,retractable roof (closed),grass ,3:30,"71,726",Houston Texans -10.5,41.0 (over),,,
2013,11,Arizona Cardinals,Jacksonville Jaguars,2013-11-17,1:04PM,Jacksonville,/boxscores/201311170jax.htm,Jaguars,,outdoors,grass ,3:04,"59,862",Arizona Cardinals -9.0,40.5 (over),76 degrees, relative humidity 0%," wind 8 mph, wind chill 0"
2013,11,Miami Dolphins,San Diego Chargers,2013-11-17,4:05PM,Miami,/boxscores/201311170mia.htm,Chargers (deferred),,outdoors,grass ,2:58,"60,256",San Diego Chargers -3.0,44.5 (under),81 degrees, relative humidity 67%," wind 12 mph, wind chill 0"
2013,11,New York Giants,Green Bay Packers,2013-11-17,4:25PM,New York,/boxscores/201311170nyg.htm,Giants,,outdoors,fieldturf,2:45,"79,114",New York Giants -3.0,41.0 (under),59 degrees, relative humidity 100%," wind 2 mph, wind chill 0"
2013,11,New Orleans Saints,San Francisco 49ers,2013-11-17,4:25PM,New Orleans,/boxscores/201311170nor.htm,Saints (deferred),,dome,sportturf,3:14,"73,025",New Orleans Saints -3.5,50.0 (under),,,
2013,11,Seattle Seahawks,Minnesota Vikings,2013-11-17,4:26PM,Seattle,/boxscores/201311170sea.htm,Vikings,,outdoors,fieldturf ,3:02,"68,235",Seattle Seahawks -13.0,45.0 (over),50 degrees, relative humidity 81%, wind 14 mph
2013,11,Denver Broncos,Kansas City Chiefs,2013-11-17,8:30PM,Denver,/boxscores/201311170den.htm,Chiefs,,outdoors,grass ,3:38,"77,076",Denver Broncos -7.5,49.0 (under),43 degrees, relative humidity 34%, wind 6 mph
2013,11,Carolina Panthers,New England Patriots,2013-11-18,8:42PM,Carolina,/boxscores/201311180car.htm,Patriots (deferred),,outdoors,grass ,2:51,"74,225",Carolina Panthers -3.0,46.5 (under),59 degrees, relative humidity 35%," wind 8 mph, wind chill 0"
