year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2022,9,Philadelphia Eagles,Houston Texans,2022-11-03,8:15PM,Houston,/boxscores/202211030htx.htm,Eagles (deferred),,retractable roof (closed),astroturf,2:50,"68,831",Philadelphia Eagles -13.5,45.5 (over),,,
2022,9,New York Jets,Buffalo Bills,2022-11-06,1:00PM,New York,/boxscores/202211060nyj.htm,Jets (deferred),,outdoors,fieldturf ,3:04,"83,135",Buffalo Bills -11.0,46.0 (under),69 degrees, relative humidity 81%, wind 17 mph
2022,9,Detroit Lions,Green Bay Packers,2022-11-06,1:00PM,Detroit,/boxscores/202211060det.htm,Packers (deferred),,dome,fieldturf ,3:07,"63,379",Green Bay Packers -3.5,49.5 (under),,,
2022,9,Minnesota Vikings,Washington Commanders,2022-11-06,1:00PM,Washington,/boxscores/202211060was.htm,Commanders (deferred),,outdoors,grass ,3:08,"58,651",Minnesota Vikings -3.0,43.5 (under),71 degrees, relative humidity 79%, wind 11 mph
2022,9,Los Angeles Chargers,Atlanta Falcons,2022-11-06,1:00PM,Atlanta,/boxscores/202211060atl.htm,Chargers (deferred),,retractable roof (open),fieldturf,2:55,"69,299",Los Angeles Chargers -3.0,49.5 (under),,,
2022,9,Cincinnati Bengals,Carolina Panthers,2022-11-06,1:00PM,Cincinnati,/boxscores/202211060cin.htm,Panthers (deferred),,outdoors,fieldturf ,2:54,"66,160",Cincinnati Bengals -7.0,42.5 (over),68 degrees, relative humidity 57%, wind 11 mph
2022,9,Miami Dolphins,Chicago Bears,2022-11-06,1:00PM,Chicago,/boxscores/202211060chi.htm,Dolphins (deferred),,outdoors,grass ,2:59,"62,377",Miami Dolphins -4.0,45.5 (over),58 degrees, relative humidity 55%, wind 17 mph
2022,9,New England Patriots,Indianapolis Colts,2022-11-06,1:00PM,New England,/boxscores/202211060nwe.htm,Colts (deferred),,outdoors,fieldturf ,3:00,"65,878",New England Patriots -5.0,40.5 (under),78 degrees, relative humidity 56%, wind 13 mph
2022,9,Jacksonville Jaguars,Las Vegas Raiders,2022-11-06,1:00PM,Jacksonville,/boxscores/202211060jax.htm,Jaguars (deferred),,outdoors,grass ,3:07,"62,758",Las Vegas Raiders -2.5,48.0 (under),81 degrees, relative humidity 72%, wind 14 mph
2022,9,Seattle Seahawks,Arizona Cardinals,2022-11-06,4:05PM,Arizona,/boxscores/202211060crd.htm,Cardinals (deferred),,retractable roof (open),grass ,3:04,"63,982",Arizona Cardinals -2.0,49.0 (over),,,
2022,9,Tampa Bay Buccaneers,Los Angeles Rams,2022-11-06,4:25PM,Tampa Bay,/boxscores/202211060tam.htm,Buccaneers (deferred),,outdoors,grass ,3:03,"69,019",Tampa Bay Buccaneers -3.0,42.5 (under),88 degrees, relative humidity 57%, wind 2 mph
2022,9,Kansas City Chiefs,Tennessee Titans,2022-11-06,8:20PM,Kansas City,/boxscores/202211060kan.htm,Titans (deferred),Chiefs,outdoors,grass ,3:29,"73,475",Kansas City Chiefs -12.5,45.5 (under),54 degrees, relative humidity 61%, wind 7 mph
2022,9,Baltimore Ravens,New Orleans Saints,2022-11-07,8:15PM,New Orleans,/boxscores/202211070nor.htm,Ravens (deferred),,dome,sportturf,2:52,"70,010",Baltimore Ravens -1.5,46.5 (under),,,
