year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2011,17,San Francisco 49ers,St. Louis Rams,2012-01-01,1:00PM,St. Louis,/boxscores/201201010ram.htm,Rams (deferred),,dome,astroplay,3:22,"55,990",San Francisco 49ers -12.5,34.5 (over),,,
2011,17,New England Patriots,Buffalo Bills,2012-01-01,1:02PM,New England,/boxscores/201201010nwe.htm,Patriots (deferred),,outdoors,fieldturf ,3:02,"68,756",New England Patriots -10.0,50.0 (over),51 degrees, relative humidity 0%," wind 5 mph, wind chill 0"
2011,17,Green Bay Packers,Detroit Lions,2012-01-01,1:02PM,Green Bay,/boxscores/201201010gnb.htm,Packers,,outdoors,grass ,3:44,"70,294",Detroit Lions -6.5,42.0 (over),31 degrees, relative humidity 78%," wind 20 mph, wind chill 19"
2011,17,Tennessee Titans,Houston Texans,2012-01-01,1:02PM,Houston,/boxscores/201201010htx.htm,Titans,,retractable roof (closed),grass ,3:09,"71,512",Tennessee Titans -2.0,38.5 (over),,,
2011,17,Miami Dolphins,New York Jets,2012-01-01,1:02PM,Miami,/boxscores/201201010mia.htm,Dolphins (deferred),,outdoors,grass ,2:57,"65,811",Miami Dolphins -2.0,39.0 (under),78 degrees, relative humidity 44%," wind 8 mph, wind chill 0"
2011,17,Philadelphia Eagles,Washington Redskins,2012-01-01,1:02PM,Philadelphia,/boxscores/201201010phi.htm,Eagles,,outdoors,grass ,3:14,"69,144",Philadelphia Eagles -7.0,44.5 (under),53 degrees, relative humidity 58%," wind 11 mph, wind chill 0"
2011,17,New Orleans Saints,Carolina Panthers,2012-01-01,1:03PM,New Orleans,/boxscores/201201010nor.htm,Saints,,dome,sportturf,2:50,"73,065",New Orleans Saints -7.0,55.0 (over),,,
2011,17,Jacksonville Jaguars,Indianapolis Colts,2012-01-01,1:03PM,Jacksonville,/boxscores/201201010jax.htm,Jaguars,,outdoors,grass ,2:41,"62,481",Jacksonville Jaguars -3.0,37.0 (under),70 degrees, relative humidity 61%," wind 10 mph, wind chill 0"
2011,17,Chicago Bears,Minnesota Vikings,2012-01-01,1:05PM,Minnesota,/boxscores/201201010min.htm,Vikings,,dome,sportturf,2:58,"62,867",Minnesota Vikings -2.5,42.0 (under),,,
2011,17,Arizona Cardinals,Seattle Seahawks,2012-01-01,4:15PM,Arizona,/boxscores/201201010crd.htm,Cardinals,Seahawks,retractable roof (closed),grass ,3:30,"61,798",Arizona Cardinals -2.5,40.5 (over),,,
2011,17,San Diego Chargers,Oakland Raiders,2012-01-01,4:15PM,Oakland,/boxscores/201201010rai.htm,Raiders (deferred),,outdoors,grass ,3:14,"58,721",Oakland Raiders -3.0,48.5 (over),56 degrees, relative humidity 63%," wind 8 mph, wind chill 0"
2011,17,Baltimore Ravens,Cincinnati Bengals,2012-01-01,4:16PM,Cincinnati,/boxscores/201201010cin.htm,Bengals (deferred),,outdoors,fieldturf ,2:59,"63,439",Baltimore Ravens -2.5,38.0 (over),42 degrees, relative humidity 68%, wind 19 mph
2011,17,Pittsburgh Steelers,Cleveland Browns,2012-01-01,4:16PM,Cleveland,/boxscores/201201010cle.htm,Browns,,outdoors,grass ,3:08,"68,266",Pittsburgh Steelers -7.0,33.0 (under),49 degrees, relative humidity 66%, wind 24 mph
2011,17,Kansas City Chiefs,Denver Broncos,2012-01-01,4:16PM,Denver,/boxscores/201201010den.htm,Broncos (deferred),,outdoors,grass ,2:55,"76,005",Denver Broncos -2.0,37.5 (under),35 degrees, relative humidity 46%," wind 6 mph, wind chill 30"
2011,17,Atlanta Falcons,Tampa Bay Buccaneers,2012-01-01,4:17PM,Atlanta,/boxscores/201201010atl.htm,Falcons,,dome,fieldturf ,2:58,"68,167",Atlanta Falcons -9.5,45.0 (over),,,
2011,17,New York Giants,Dallas Cowboys,2012-01-01,8:31PM,New York,/boxscores/201201010nyg.htm,Giants (deferred),,outdoors,fieldturf,2:59,"81,077",New York Giants -3.0,47.5 (under),48 degrees, relative humidity 83%, wind 7 mph
