year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2021,2,Washington Football Team,New York Giants,2021-09-16,8:20PM,Washington Football,/boxscores/202109160was.htm,Giants (deferred),,outdoors,grass ,3:19,"50,118",Washington Football Team -3.5,40.5 (over),71 degrees, relative humidity 94%, no wind
2021,2,Buffalo Bills,Miami Dolphins,2021-09-19,1:00PM,Miami,/boxscores/202109190mia.htm,Bills (deferred),,outdoors,grass ,3:18,"65,040",Buffalo Bills -3.5,47.5 (under),89 degrees, relative humidity 59%, wind 7 mph
2021,2,Carolina Panthers,New Orleans Saints,2021-09-19,1:00PM,Carolina,/boxscores/202109190car.htm,Saints (deferred),,outdoors,grass ,3:08,"70,675",New Orleans Saints -3.0,44.5 (under),83 degrees, relative humidity 65%, wind 4 mph
2021,2,Chicago Bears,Cincinnati Bengals,2021-09-19,1:00PM,Chicago,/boxscores/202109190chi.htm,Bengals (deferred),,outdoors,grass ,2:55,"60,840",Chicago Bears -1.5,44.5 (under),80 degrees, relative humidity 52%, no wind
2021,2,Cleveland Browns,Houston Texans,2021-09-19,1:00PM,Cleveland,/boxscores/202109190cle.htm,Texans (deferred),,outdoors,grass ,3:01,"67,431",Cleveland Browns -13.5,48.0 (over),75 degrees, relative humidity 66%, wind 12 mph
2021,2,Los Angeles Rams,Indianapolis Colts,2021-09-19,1:00PM,Indianapolis,/boxscores/202109190clt.htm,Rams (deferred),,retractable roof (closed),fieldturf ,2:58,"63,076",Los Angeles Rams -3.5,48.0 (over),,,
2021,2,Denver Broncos,Jacksonville Jaguars,2021-09-19,1:00PM,Jacksonville,/boxscores/202109190jax.htm,Broncos (deferred),,outdoors,grass ,3:06,"58,461",Denver Broncos -6.0,45.0 (under),80 degrees, relative humidity 87%, wind 7 mph
2021,2,New England Patriots,New York Jets,2021-09-19,1:00PM,New York,/boxscores/202109190nyj.htm,Jets (deferred),,outdoors,fieldturf ,2:58,"75,626",New England Patriots -6.0,43.0 (under),72 degrees, relative humidity 49%, wind 13 mph
2021,2,San Francisco 49ers,Philadelphia Eagles,2021-09-19,1:00PM,Philadelphia,/boxscores/202109190phi.htm,Eagles (deferred),,outdoors,grass ,3:01,"69,796",San Francisco 49ers -3.0,49.0 (under),76 degrees, relative humidity 42%, wind 13 mph
2021,2,Las Vegas Raiders,Pittsburgh Steelers,2021-09-19,1:00PM,Pittsburgh,/boxscores/202109190pit.htm,Raiders (deferred),,outdoors,grass ,3:08,"63,707",Pittsburgh Steelers -6.0,47.0 (under),77 degrees, relative humidity 60%, wind 4 mph
2021,2,Tampa Bay Buccaneers,Atlanta Falcons,2021-09-19,4:05PM,Tampa Bay,/boxscores/202109190tam.htm,Buccaneers,,outdoors,grass ,3:10,"63,694",Tampa Bay Buccaneers -12.5,51.5 (over),85 degrees, relative humidity 72%, no wind
2021,2,Arizona Cardinals,Minnesota Vikings,2021-09-19,4:05PM,Arizona,/boxscores/202109190crd.htm,Cardinals (deferred),,retractable roof (closed),grass ,3:13,"60,115",Arizona Cardinals -3.5,50.5 (over),,,
2021,2,Dallas Cowboys,Los Angeles Chargers,2021-09-19,4:25PM,Los Angeles,/boxscores/202109190sdg.htm,Chargers (deferred),,dome,matrixturf,2:53,"70,240",Los Angeles Chargers -3.0,55.0 (under),,,
2021,2,Tennessee Titans,Seattle Seahawks,2021-09-19,4:25PM,Seattle,/boxscores/202109190sea.htm,Titans (deferred),Titans,outdoors,fieldturf ,3:27,"68,585",Seattle Seahawks -6.5,54.0 (over),62 degrees, relative humidity 70%, wind 14 mph
2021,2,Baltimore Ravens,Kansas City Chiefs,2021-09-19,8:20PM,Baltimore,/boxscores/202109190rav.htm,Chiefs (deferred),,outdoors,grass,3:02,"70,417",Kansas City Chiefs -4.0,54.5 (over),82 degrees, relative humidity 38%, wind 8 mph
2021,2,Green Bay Packers,Detroit Lions,2021-09-20,8:15PM,Green Bay,/boxscores/202109200gnb.htm,Lions,,outdoors,grass ,2:55,"77,240",Green Bay Packers -11.5,48.0 (over),73 degrees, relative humidity 84%, wind 12 mph
