year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2013,3,Kansas City Chiefs,Philadelphia Eagles,2013-09-19,8:29PM,Philadelphia,/boxscores/201309190phi.htm,Chiefs,,outdoors,grass ,3:14,"69,144",Philadelphia Eagles -3.5,50.0 (under),73 degrees, relative humidity 43%," wind 4 mph, wind chill 0"
2013,3,Dallas Cowboys,St. Louis Rams,2013-09-22,1:02PM,Dallas,/boxscores/201309220dal.htm,Rams,,retractable roof (closed),matrixturf,2:53,"80,848",Dallas Cowboys -3.5,47.5 (under),,,
2013,3,New England Patriots,Tampa Bay Buccaneers,2013-09-22,1:02PM,New England,/boxscores/201309220nwe.htm,Buccaneers (deferred),,outdoors,fieldturf ,2:59,"68,756",New England Patriots -7.5,44.5 (under),65 degrees, relative humidity 72%," wind 9 mph, wind chill 0"
2013,3,Carolina Panthers,New York Giants,2013-09-22,1:03PM,Carolina,/boxscores/201309220car.htm,Panthers (deferred),,outdoors,grass ,3:08,"73,748",New York Giants -3.0,46.5 (under),75 degrees, relative humidity 52%," wind 15 mph, wind chill 0"
2013,3,Cincinnati Bengals,Green Bay Packers,2013-09-22,1:03PM,Cincinnati,/boxscores/201309220cin.htm,Packers (deferred),,outdoors,fieldturf ,3:17,"64,633",Green Bay Packers -3.0,49.5 (over),63 degrees, relative humidity 52%," wind 13 mph, wind chill 0"
2013,3,New Orleans Saints,Arizona Cardinals,2013-09-22,1:03PM,New Orleans,/boxscores/201309220nor.htm,Cardinals,,dome,sportturf,3:04,"73,057",New Orleans Saints -7.5,48.5 (under),,,
2013,3,Detroit Lions,Washington Redskins,2013-09-22,1:03PM,Washington,/boxscores/201309220was.htm,Lions,,outdoors,grass ,3:21,"80,111",Detroit Lions -1.0,48.5 (under),72 degrees, relative humidity 51%," wind 8 mph, wind chill 0"
2013,3,Baltimore Ravens,Houston Texans,2013-09-22,1:03PM,Baltimore,/boxscores/201309220rav.htm,Texans,,outdoors,sportturf,3:09,"71,168",Houston Texans -1.0,44.5 (under),73 degrees, relative humidity 44%," wind 9 mph, wind chill 0"
2013,3,Tennessee Titans,San Diego Chargers,2013-09-22,1:03PM,Tennessee,/boxscores/201309220oti.htm,Chargers (deferred),,outdoors,grass ,3:09,"69,143",Tennessee Titans -3.0,43.0 (under),72 degrees, relative humidity 46%," wind 7 mph, wind chill 0"
2013,3,Cleveland Browns,Minnesota Vikings,2013-09-22,1:05PM,Minnesota,/boxscores/201309220min.htm,Browns (deferred),,dome,sportturf,3:17,"63,672",Minnesota Vikings -7.0,40.0 (over),,,
2013,3,Miami Dolphins,Atlanta Falcons,2013-09-22,4:05PM,Miami,/boxscores/201309220mia.htm,Dolphins (deferred),,outdoors,grass ,2:57,"70,660",Miami Dolphins -2.5,45.5 (over),89 degrees, relative humidity 58%," wind 8 mph, wind chill 0"
2013,3,New York Jets,Buffalo Bills,2013-09-22,4:25PM,New York,/boxscores/201309220nyj.htm,Bills (deferred),,outdoors,fieldturf,3:33,"76,957",New York Jets -2.5,41.0 (over),67 degrees, relative humidity 46%," wind 24 mph, wind chill 0"
2013,3,Indianapolis Colts,San Francisco 49ers,2013-09-22,4:25PM,San Francisco,/boxscores/201309220sfo.htm,49ers (deferred),,outdoors,grass ,2:48,"69,732",San Francisco 49ers -10.0,45.5 (under),66 degrees, relative humidity 63%," wind 5 mph, wind chill 0"
2013,3,Seattle Seahawks,Jacksonville Jaguars,2013-09-22,4:26PM,Seattle,/boxscores/201309220sea.htm,Jaguars (deferred),,outdoors,fieldturf ,3:12,"68,087",Seattle Seahawks -20.0,39.0 (over),61 degrees, relative humidity 87%," wind 17 mph, wind chill 0"
2013,3,Chicago Bears,Pittsburgh Steelers,2013-09-22,8:30PM,Pittsburgh,/boxscores/201309220pit.htm,Steelers (deferred),,outdoors,grass ,3:14,"61,575",Chicago Bears -2.5,40.5 (over),56 degrees, relative humidity 72%, wind 5 mph
2013,3,Denver Broncos,Oakland Raiders,2013-09-23,8:40PM,Denver,/boxscores/201309230den.htm,Raiders,,outdoors,grass ,3:02,"76,978",Denver Broncos -16.5,48.5 (over),64 degrees, relative humidity 28%," wind 16 mph, wind chill 0"
