year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2021,7,Cleveland Browns,Denver Broncos,2021-10-21,8:20PM,Cleveland,/boxscores/202110210cle.htm,Browns,,outdoors,grass ,2:54,"67,431",Cleveland Browns -1.5,41.5 (under),59 degrees, relative humidity 69%, wind 27 mph
2021,7,Atlanta Falcons,Miami Dolphins,2021-10-24,1:00PM,Miami,/boxscores/202110240mia.htm,Falcons (deferred),,outdoors,grass ,3:09,"62,739",Atlanta Falcons -2.0,47.5 (over),85 degrees, relative humidity 70%, wind 9 mph
2021,7,New York Giants,Carolina Panthers,2021-10-24,1:00PM,New York,/boxscores/202110240nyg.htm,Giants (deferred),,outdoors,fieldturf ,3:01,"71,889",Carolina Panthers -3.0,42.5 (under),57 degrees, relative humidity 51%, no wind
2021,7,Cincinnati Bengals,Baltimore Ravens,2021-10-24,1:00PM,Baltimore,/boxscores/202110240rav.htm,Ravens (deferred),,outdoors,grass,3:15,"70,659",Baltimore Ravens -6.5,45.5 (over),61 degrees, relative humidity 60%, wind 6 mph
2021,7,Green Bay Packers,Washington Football Team,2021-10-24,1:00PM,Green Bay,/boxscores/202110240gnb.htm,Football Team (deferred),,outdoors,grass ,3:07,"78,219",Green Bay Packers -8.0,48.0 (under),49 degrees, relative humidity 56%, wind 11 mph
2021,7,Tennessee Titans,Kansas City Chiefs,2021-10-24,1:00PM,Tennessee,/boxscores/202110240oti.htm,Chiefs (deferred),,outdoors,grass ,2:58,"69,484",Kansas City Chiefs -4.0,57.5 (under),74 degrees, relative humidity 48%, wind 14 mph
2021,7,New England Patriots,New York Jets,2021-10-24,1:00PM,New England,/boxscores/202110240nwe.htm,Jets (deferred),,outdoors,fieldturf,3:10,"65,878",New England Patriots -7.0,42.5 (over),52 degrees, relative humidity 44%, no wind
2021,7,Los Angeles Rams,Detroit Lions,2021-10-24,4:05PM,Los Angeles,/boxscores/202110240ram.htm,Rams (deferred),,dome,matrixturf,3:08,"70,540",Los Angeles Rams -16.5,50.5 (under),,,
2021,7,Las Vegas Raiders,Philadelphia Eagles,2021-10-24,4:05PM,Las Vegas,/boxscores/202110240rai.htm,Raiders (deferred),,dome,grass,3:01,"62,000",Las Vegas Raiders -3.0,48.5 (over),,,
2021,7,Tampa Bay Buccaneers,Chicago Bears,2021-10-24,4:25PM,Tampa Bay,/boxscores/202110240tam.htm,Bears,,outdoors,grass ,2:56,"65,635",Tampa Bay Buccaneers -11.5,47.0 (under),83 degrees, relative humidity 65%, wind 7 mph
2021,7,Arizona Cardinals,Houston Texans,2021-10-24,4:25PM,Arizona,/boxscores/202110240crd.htm,Texans (deferred),,retractable roof (closed),grass ,2:59,"60,297",Arizona Cardinals -18.0,47.5 (under),,,
2021,7,Indianapolis Colts,San Francisco 49ers,2021-10-24,8:20PM,San Francisco,/boxscores/202110240sfo.htm,Colts (deferred),,outdoors,grass,3:02,"56,576",San Francisco 49ers -4.0,42.5 (over),64 degrees, relative humidity 84%, wind 16 mph
2021,7,New Orleans Saints,Seattle Seahawks,2021-10-25,8:15PM,Seattle,/boxscores/202110250sea.htm,Saints (deferred),,outdoors,fieldturf ,3:03,"68,563",New Orleans Saints -4.5,42.5 (under),54 degrees, relative humidity 77%, wind 16 mph
