year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2010,13,Philadelphia Eagles,Houston Texans,2010-12-02,8:30PM,Philadelphia,/boxscores/201012020phi.htm,Eagles,,outdoors,grass ,3:05,"69,144",Philadelphia Eagles -8.0,49.5 (over),36 degrees, relative humidity 55%, wind 5 mph
2010,13,Cleveland Browns,Miami Dolphins,2010-12-05,1:02PM,Miami,/boxscores/201012050mia.htm,Dolphins,,outdoors,grass ,2:52,"65,942",Miami Dolphins -6.0,43.5 (under),76 degrees, relative humidity 52%," wind 10 mph, wind chill 0"
2010,13,Green Bay Packers,San Francisco 49ers,2010-12-05,1:02PM,Green Bay,/boxscores/201012050gnb.htm,Packers (deferred),,outdoors,grass ,3:08,"70,575",Green Bay Packers -9.0,41.0 (over),26 degrees, relative humidity 60%," wind 16 mph, wind chill 14"
2010,13,New York Giants,Washington Redskins,2010-12-05,1:02PM,New York,/boxscores/201012050nyg.htm,Giants,,outdoors,fieldturf,2:58,"78,861",New York Giants -7.5,43.0 (under),33 degrees, relative humidity 51%," wind 17 mph, wind chill 22"
2010,13,Chicago Bears,Detroit Lions,2010-12-05,1:03PM,Detroit,/boxscores/201012050det.htm,Bears (deferred),,dome,fieldturf ,2:44,"58,119",Chicago Bears -5.5,43.5 (over),,,
2010,13,New Orleans Saints,Cincinnati Bengals,2010-12-05,1:03PM,Cincinnati,/boxscores/201012050cin.htm,Bengals,,outdoors,fieldturf ,3:09,"59,963",New Orleans Saints -7.0,45.5 (over),32 degrees, relative humidity 68%," wind 12 mph, wind chill 23"
2010,13,Kansas City Chiefs,Denver Broncos,2010-12-05,1:03PM,Kansas City,/boxscores/201012050kan.htm,Broncos,,outdoors,grass ,3:02,"67,267",Kansas City Chiefs -8.0,48.5 (under),26 degrees, relative humidity 55%," wind 8 mph, wind chill 18"
2010,13,Jacksonville Jaguars,Tennessee Titans,2010-12-05,1:03PM,Tennessee,/boxscores/201012050oti.htm,Jaguars (deferred),,outdoors,grass ,2:46,"69,143",Tennessee Titans -3.0,43.5 (under),35 degrees, relative humidity 70%," wind 11 mph, wind chill 26"
2010,13,Minnesota Vikings,Buffalo Bills,2010-12-05,1:05PM,Minnesota,/boxscores/201012050min.htm,Bills (deferred),,dome,sportturf,2:51,"64,012",Minnesota Vikings -5.0,44.0 (over),,,
2010,13,Oakland Raiders,San Diego Chargers,2010-12-05,4:05PM,San Diego,/boxscores/201012050sdg.htm,Chargers,,outdoors,grass ,3:10,"68,183",San Diego Chargers -13.0,44.5 (under),67 degrees, relative humidity 39%," wind 5 mph, wind chill 0"
2010,13,Dallas Cowboys,Indianapolis Colts,2010-12-05,4:15PM,Indianapolis,/boxscores/201012050clt.htm,Cowboys,Colts,retractable roof (closed),fieldturf ,3:09,"67,471",Indianapolis Colts -5.5,48.0 (over),,,
2010,13,St. Louis Rams,Arizona Cardinals,2010-12-05,4:15PM,Arizona,/boxscores/201012050crd.htm,Cardinals,,retractable roof (closed),grass ,2:53,"61,874",St. Louis Rams -3.5,44.0 (under),,,
2010,13,Atlanta Falcons,Tampa Bay Buccaneers,2010-12-05,4:16PM,Tampa Bay,/boxscores/201012050tam.htm,Falcons,,outdoors,grass ,3:25,"53,955",Atlanta Falcons -3.0,43.5 (over),72 degrees, relative humidity 53%, wind 9 mph
2010,13,Seattle Seahawks,Carolina Panthers,2010-12-05,4:16PM,Seattle,/boxscores/201012050sea.htm,Panthers,,outdoors,fieldturf ,3:01,"66,577",Seattle Seahawks -5.0,40.0 (over),45 degrees, relative humidity 0%, wind 6 mph
2010,13,Pittsburgh Steelers,Baltimore Ravens,2010-12-05,8:30PM,Baltimore,/boxscores/201012050rav.htm,Steelers (deferred),,outdoors,fieldturf ,3:05,"71,418",Baltimore Ravens -3.0,39.0 (under),35 degrees, relative humidity 48%," wind 17 mph, wind chill 25"
2010,13,New England Patriots,New York Jets,2010-12-06,8:40PM,New England,/boxscores/201012060nwe.htm,Jets (deferred),,outdoors,fieldturf ,2:54,"68,756",New England Patriots -4.0,44.5 (over),27 degrees, relative humidity 0%," wind 16 mph, wind chill 15"
