year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2025,3,Buffalo Bills,Miami Dolphins,2025-09-18,8:15PM,Buffalo,/boxscores/202509180buf.htm,Bills (deferred),,outdoors,a_turf,2:55,"70,641",Buffalo Bills -12.0,50.0 (over),68 degrees, relative humidity 71%, wind 7 mph
2025,3,Carolina Panthers,Atlanta Falcons,2025-09-21,1:00PM,Carolina,/boxscores/202509210car.htm,Panthers (deferred),,outdoors,grass,2:50,"71,129",Atlanta Falcons -4.5,44.0 (under),83 degrees, relative humidity 51%, wind 5 mph
2025,3,Minnesota Vikings,Cincinnati Bengals,2025-09-21,1:00PM,Minnesota,/boxscores/202509210min.htm,Bengals (deferred),,dome,sportturf,3:10,"66,792",Minnesota Vikings -3.0,41.5 (over),,,
2025,3,Cleveland Browns,Green Bay Packers,2025-09-21,1:00PM,Cleveland,/boxscores/202509210cle.htm,Packers (deferred),,outdoors,grass,3:03,"65,470",Green Bay Packers -7.5,41.0 (under),79 degrees, relative humidity 53%, wind 10 mph
2025,3,Indianapolis Colts,Tennessee Titans,2025-09-21,1:00PM,Tennessee,/boxscores/202509210oti.htm,Titans,,outdoors,grass,3:00,"56,361",Indianapolis Colts -4.5,43.5 (over),84 degrees, relative humidity 49%, wind 8 mph
2025,3,Jacksonville Jaguars,Houston Texans,2025-09-21,1:00PM,Jacksonville,/boxscores/202509210jax.htm,Jaguars (deferred),,outdoors,grass,3:08,"58,161",Jacksonville Jaguars -1.0,43.5 (under),85 degrees, relative humidity 59%, wind 11 mph
2025,3,Pittsburgh Steelers,New England Patriots,2025-09-21,1:00PM,New England,/boxscores/202509210nwe.htm,Patriots,,outdoors,fieldturf,2:52,"64,628",Pittsburgh Steelers -1.5,44.5 (under),66 degrees, relative humidity 54%, wind 5 mph
2025,3,Tampa Bay Buccaneers,New York Jets,2025-09-21,1:00PM,Tampa Bay,/boxscores/202509210tam.htm,Jets,,outdoors,grass,3:18,"62,872",Tampa Bay Buccaneers -6.5,43.0 (over),88 degrees, relative humidity 55%, wind 5 mph
2025,3,Philadelphia Eagles,Los Angeles Rams,2025-09-21,1:00PM,Philadelphia,/boxscores/202509210phi.htm,Eagles (deferred),,outdoors,grass,3:04,"69,879",Philadelphia Eagles -3.0,44.5 (over),73 degrees, relative humidity 47%, wind 9 mph
2025,3,Washington Commanders,Las Vegas Raiders,2025-09-21,1:00PM,Washington,/boxscores/202509210was.htm,Raiders (deferred),,outdoors,grass,3:07,"64,546",Washington Commanders -3.0,43.5 (over),72 degrees, relative humidity 72%, wind 6 mph
2025,3,Los Angeles Chargers,Denver Broncos,2025-09-21,4:05PM,Los Angeles,/boxscores/202509210sdg.htm,Broncos (deferred),,dome,matrixturf,3:10,"70,740",Los Angeles Chargers -3.0,45.5 (under),,,
2025,3,Seattle Seahawks,New Orleans Saints,2025-09-21,4:05PM,Seattle,/boxscores/202509210sea.htm,Seahawks (deferred),,outdoors,fieldturf,3:01,"68,599",Seattle Seahawks -7.0,41.5 (over),63 degrees, relative humidity 84%, wind 3 mph
2025,3,Chicago Bears,Dallas Cowboys,2025-09-21,4:25PM,Chicago,/boxscores/202509210chi.htm,Cowboys (deferred),,outdoors,grass,2:52,"58,389",Dallas Cowboys -1.0,50.0 (under),82 degrees, relative humidity 48%, wind 4 mph
2025,3,San Francisco 49ers,Arizona Cardinals,2025-09-21,4:25PM,San Francisco,/boxscores/202509210sfo.htm,49ers (deferred),,outdoors,grass,2:55,"70,414",San Francisco 49ers -2.0,45.5 (under),72 degrees, relative humidity 65%, wind 7 mph
2025,3,Kansas City Chiefs,New York Giants,2025-09-21,8:20PM,New York,/boxscores/202509210nyg.htm,Chiefs (deferred),,outdoors,fieldturf,3:06,"80,690",Kansas City Chiefs -6.0,44.5 (under),65 degrees, relative humidity 56%, wind 5 mph
2025,3,Detroit Lions,Baltimore Ravens,2025-09-22,8:15PM,Baltimore,/boxscores/202509220rav.htm,Ravens (deferred),,outdoors,grass,3:03,"70,642",Baltimore Ravens -4.0,53.0 (over),74 degrees, relative humidity 64%, wind 7 mph
