year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2013,6,Chicago Bears,New York Giants,2013-10-10,8:29PM,Chicago,/boxscores/201310100chi.htm,Bears (deferred),,outdoors,grass ,2:52,"62,374",Chicago Bears -8.5,46.5 (over),63 degrees, relative humidity 74%," wind 10 mph, wind chill 0"
2013,6,Green Bay Packers,Baltimore Ravens,2013-10-13,1:02PM,Baltimore,/boxscores/201310130rav.htm,Ravens (deferred),,outdoors,sportturf,3:07,"71,319",Green Bay Packers -2.0,48.5 (under),61 degrees, relative humidity 83%," wind 10 mph, wind chill 0"
2013,6,Cincinnati Bengals,Buffalo Bills,2013-10-13,1:02PM,Buffalo,/boxscores/201310130buf.htm,Bills (deferred),Bengals,outdoors,a_turf,3:19,"67,739",Cincinnati Bengals -6.0,41.0 (over),65 degrees, relative humidity 70%," wind 11 mph, wind chill 0"
2013,6,Detroit Lions,Cleveland Browns,2013-10-13,1:02PM,Cleveland,/boxscores/201310130cle.htm,Browns (deferred),,outdoors,grass ,3:16,"71,513",Detroit Lions -2.5,44.0 (over),66 degrees, relative humidity 78%," wind 8 mph, wind chill 0"
2013,6,Kansas City Chiefs,Oakland Raiders,2013-10-13,1:02PM,Kansas City,/boxscores/201310130kan.htm,Chiefs,,outdoors,grass ,3:17,"76,394",Kansas City Chiefs -7.5,41.0 (under),63 degrees, relative humidity 41%," wind 7 mph, wind chill 0"
2013,6,St. Louis Rams,Houston Texans,2013-10-13,1:03PM,Houston,/boxscores/201310130htx.htm,Rams,,retractable roof (closed),grass ,2:45,"71,104",Houston Texans -9.0,43.0 (over),,,
2013,6,Pittsburgh Steelers,New York Jets,2013-10-13,1:03PM,New York,/boxscores/201310130nyj.htm,Jets (deferred),,outdoors,fieldturf,3:00,"76,957",Pittsburgh Steelers -1.5,40.5 (under),62 degrees, relative humidity 68%," wind 10 mph, wind chill 0"
2013,6,Philadelphia Eagles,Tampa Bay Buccaneers,2013-10-13,1:03PM,Tampa Bay,/boxscores/201310130tam.htm,Eagles,,outdoors,grass ,3:03,"62,505",Philadelphia Eagles -3.0,44.5 (over),82 degrees, relative humidity 42%, wind 3 mph
2013,6,Carolina Panthers,Minnesota Vikings,2013-10-13,1:05PM,Minnesota,/boxscores/201310130min.htm,Panthers (deferred),,dome,sportturf,2:58,"63,963",Minnesota Vikings -2.5,44.5 (over),,,
2013,6,Denver Broncos,Jacksonville Jaguars,2013-10-13,4:05PM,Denver,/boxscores/201310130den.htm,Broncos (deferred),,outdoors,grass ,3:01,"76,862",Denver Broncos -26.5,53.0 (over),59 degrees, relative humidity 53%," wind 7 mph, wind chill 0"
2013,6,Seattle Seahawks,Tennessee Titans,2013-10-13,4:06PM,Seattle,/boxscores/201310130sea.htm,Seahawks (deferred),,outdoors,fieldturf ,2:50,"68,127",Seattle Seahawks -11.5,42.0 (under),51 degrees, relative humidity 80%," wind 4 mph, wind chill 0"
2013,6,San Francisco 49ers,Arizona Cardinals,2013-10-13,4:25PM,San Francisco,/boxscores/201310130sfo.htm,49ers (deferred),,outdoors,grass ,3:31,"69,732",San Francisco 49ers -10.5,40.5 (over),65 degrees, relative humidity 55%," wind 5 mph, wind chill 0"
2013,6,New England Patriots,New Orleans Saints,2013-10-13,4:25PM,New England,/boxscores/201310130nwe.htm,Saints (deferred),,outdoors,fieldturf ,3:15,"68,756",New England Patriots -2.5,51.0 (over),59 degrees, relative humidity 57%," wind 7 mph, wind chill 0"
2013,6,Dallas Cowboys,Washington Redskins,2013-10-13,8:31PM,Dallas,/boxscores/201310130dal.htm,Cowboys,,retractable roof (closed),matrixturf,3:08,"90,239",Dallas Cowboys -5.5,52.0 (under),,,
2013,6,San Diego Chargers,Indianapolis Colts,2013-10-14,8:40PM,San Diego,/boxscores/201310140sdg.htm,Colts,,outdoors,grass ,2:59,"57,954",Pick,50.5 (under),69 degrees, relative humidity 69%," wind 13 mph, wind chill 0"
