year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2019,17,Atlanta Falcons,Tampa Bay Buccaneers,2019-12-29,1:00PM,Tampa Bay,/boxscores/201912290tam.htm,Falcons,Buccaneers,outdoors,grass,3:13,"50,417",Tampa Bay Buccaneers -1.0,48.0 (over),78 degrees, relative humidity 77%, wind 12 mph
2019,17,New York Jets,Buffalo Bills,2019-12-29,1:00PM,Buffalo,/boxscores/201912290buf.htm,Bills (deferred),,outdoors,astroturf,3:01,"69,016",New York Jets -1.5,37.0 (under),43 degrees, relative humidity 85%, wind 7 mph
2019,17,New Orleans Saints,Carolina Panthers,2019-12-29,1:00PM,Carolina,/boxscores/201912290car.htm,Panthers (deferred),,outdoors,grass,3:06,"72,203",New Orleans Saints -13.5,45.0 (over),63 degrees, relative humidity 89%, wind 9 mph
2019,17,Chicago Bears,Minnesota Vikings,2019-12-29,1:00PM,Minnesota,/boxscores/201912290min.htm,Bears (deferred),,dome,sportturf,2:56,"66,913",Chicago Bears -5.0,36.5 (over),,,
2019,17,Cincinnati Bengals,Cleveland Browns,2019-12-29,1:00PM,Cincinnati,/boxscores/201912290cin.htm,Bengals (deferred),,outdoors,grass,3:00,"47,759",Cleveland Browns -2.5,44.0 (over),64 degrees, relative humidity 80%, wind 7 mph
2019,17,Green Bay Packers,Detroit Lions,2019-12-29,1:00PM,Detroit,/boxscores/201912290det.htm,Packers (deferred),,dome,fieldturf,3:20,"62,840",Green Bay Packers -13.5,44.0 (under),,,
2019,17,Kansas City Chiefs,Los Angeles Chargers,2019-12-29,1:00PM,Kansas City,/boxscores/201912290kan.htm,Chiefs (deferred),,outdoors,grass,3:03,"73,680",Kansas City Chiefs -10.0,46.0 (over),40 degrees, relative humidity 70%, wind 16 mph
2019,17,Miami Dolphins,New England Patriots,2019-12-29,1:00PM,New England,/boxscores/201912290nwe.htm,Patriots (deferred),,outdoors,fieldturf,3:01,"65,878",New England Patriots -17.5,46.0 (over),43 degrees, relative humidity 41%, wind 2 mph
2019,17,Jacksonville Jaguars,Indianapolis Colts,2019-12-29,4:25PM,Jacksonville,/boxscores/201912290jax.htm,Jaguars (deferred),,outdoors,grass,3:03,"58,472",Indianapolis Colts -5.0,41.5 (over),,,
2019,17,Los Angeles Rams,Arizona Cardinals,2019-12-29,4:25PM,Los Angeles,/boxscores/201912290ram.htm,Cardinals (deferred),,outdoors,grass,3:19,"68,665",Los Angeles Rams -7.0,46.0 (over),62 degrees, relative humidity 47%, no wind
2019,17,Dallas Cowboys,Washington Redskins,2019-12-29,4:25PM,Dallas,/boxscores/201912290dal.htm,Cowboys,,retractable roof (closed),fieldturf,3:14,"90,646",Dallas Cowboys -12.5,47.5 (over),,,
2019,17,Denver Broncos,Oakland Raiders,2019-12-29,4:25PM,Denver,/boxscores/201912290den.htm,Raiders (deferred),,outdoors,grass,3:22,"76,334",Denver Broncos -5.5,41.5 (under),31 degrees, relative humidity 43%, wind 6 mph
2019,17,Tennessee Titans,Houston Texans,2019-12-29,4:25PM,Houston,/boxscores/201912290htx.htm,Titans (deferred),,retractable roof (closed),grass,2:53,"71,794",Tennessee Titans -10.0,43.0 (over),,,
2019,17,Philadelphia Eagles,New York Giants,2019-12-29,4:25PM,New York,/boxscores/201912290nyg.htm,Giants (deferred),,outdoors,fieldturf ,3:14,"75,029",Philadelphia Eagles -4.0,44.0 (over),42 degrees, relative humidity 69%, wind 5 mph
2019,17,Baltimore Ravens,Pittsburgh Steelers,2019-12-29,4:25PM,Baltimore,/boxscores/201912290rav.htm,Steelers (deferred),,outdoors,grass,3:02,"70,695",Pittsburgh Steelers -2.0,35.0 (over),46 degrees, relative humidity 91%, wind 7 mph
2019,17,San Francisco 49ers,Seattle Seahawks,2019-12-29,8:20PM,Seattle,/boxscores/201912290sea.htm,49ers (deferred),,outdoors,fieldturf,3:05,"69,162",San Francisco 49ers -3.5,47.0 (push),51 degrees, relative humidity 70%, wind 3 mph
