year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2010,16,Pittsburgh Steelers,Carolina Panthers,2010-12-23,8:29PM,Pittsburgh,/boxscores/201012230pit.htm,Panthers,,outdoors,grass ,3:02,"61,748",Pittsburgh Steelers -14.5,38.0 (under),27 degrees, relative humidity 70%," wind 11 mph, wind chill 17"
2010,16,Arizona Cardinals,Dallas Cowboys,2010-12-25,7:30PM,Arizona,/boxscores/201012250crd.htm,Cardinals,,retractable roof (closed),grass ,3:26,"66,971",Dallas Cowboys -7.5,45.0 (over),,,
2010,16,St. Louis Rams,San Francisco 49ers,2010-12-26,1:00PM,St. Louis,/boxscores/201012260ram.htm,49ers (deferred),,dome,astroplay ,3:11,"52,820",St. Louis Rams -2.5,40.0 (over),,,
2010,16,New England Patriots,Buffalo Bills,2010-12-26,1:02PM,Buffalo,/boxscores/201012260buf.htm,Patriots (deferred),,outdoors,astroplay ,3:00,"68,281",New England Patriots -9.0,45.5 (under),22 degrees, relative humidity 69%," wind 16 mph, wind chill 8"
2010,16,Chicago Bears,New York Jets,2010-12-26,1:02PM,Chicago,/boxscores/201012260chi.htm,Jets (deferred),,outdoors,grass ,3:06,"62,310",Chicago Bears -3.0,36.0 (over),33 degrees, relative humidity 85%," wind 9 mph, wind chill 25"
2010,16,Baltimore Ravens,Cleveland Browns,2010-12-26,1:02PM,Cleveland,/boxscores/201012260cle.htm,Browns,,outdoors,grass ,2:42,"65,028",Baltimore Ravens -4.0,40.0 (under),26 degrees, relative humidity 73%," wind 18 mph, wind chill 13"
2010,16,Detroit Lions,Miami Dolphins,2010-12-26,1:03PM,Miami,/boxscores/201012260mia.htm,Dolphins (deferred),,outdoors,grass ,3:07,"66,731",Miami Dolphins -3.5,41.0 (over),69 degrees, relative humidity 47%," wind 22 mph, wind chill 0"
2010,16,Washington Redskins,Jacksonville Jaguars,2010-12-26,1:03PM,Jacksonville,/boxscores/201012260jax.htm,Jaguars (deferred),Jaguars,outdoors,grass ,3:18,"63,470",Jacksonville Jaguars -6.5,45.0 (under),38 degrees, relative humidity 64%, wind 18 mph
2010,16,Kansas City Chiefs,Tennessee Titans,2010-12-26,1:03PM,Kansas City,/boxscores/201012260kan.htm,Titans (deferred),,outdoors,grass ,3:17,"65,606",Kansas City Chiefs -4.0,42.5 (over),19 degrees, relative humidity 77%," wind 7 mph, wind chill 10"
2010,16,Cincinnati Bengals,San Diego Chargers,2010-12-26,4:05PM,Cincinnati,/boxscores/201012260cin.htm,Chargers,,outdoors,fieldturf ,3:00,"54,194",San Diego Chargers -8.0,43.5 (over),29 degrees, relative humidity 62%," wind 16 mph, wind chill 17"
2010,16,Indianapolis Colts,Oakland Raiders,2010-12-26,4:05PM,Oakland,/boxscores/201012260rai.htm,Raiders,,outdoors,grass ,3:05,"52,567",Indianapolis Colts -2.5,47.5 (over),58 degrees, relative humidity 65%," wind 5 mph, wind chill 0"
2010,16,Denver Broncos,Houston Texans,2010-12-26,4:06PM,Denver,/boxscores/201012260den.htm,Broncos (deferred),,outdoors,grass ,2:53,"73,691",Houston Texans -2.5,49.5 (under),50 degrees, relative humidity 18%, wind 7 mph
2010,16,Green Bay Packers,New York Giants,2010-12-26,4:15PM,Green Bay,/boxscores/201012260gnb.htm,Packers,,outdoors,grass ,3:13,"70,649",Green Bay Packers -3.0,43.0 (over),25 degrees, relative humidity 74%," wind 5 mph, wind chill 19"
2010,16,Tampa Bay Buccaneers,Seattle Seahawks,2010-12-26,4:16PM,Tampa Bay,/boxscores/201012260tam.htm,Buccaneers,,outdoors,grass ,2:57,"46,576",Tampa Bay Buccaneers -6.0,43.5 (over),49 degrees, relative humidity 56%, wind 16 mph
2010,16,New Orleans Saints,Atlanta Falcons,2010-12-27,8:40PM,Atlanta,/boxscores/201012270atl.htm,Saints,,dome,fieldturf ,3:07,"70,144",Atlanta Falcons -2.5,49.5 (under),,,
2010,16,Minnesota Vikings,Philadelphia Eagles,2010-12-28,8:06PM,Philadelphia,/boxscores/201012280phi.htm,Vikings (deferred),,outdoors,grass ,3:15,"69,144",Philadelphia Eagles -14.5,44.5 (under),32 degrees, relative humidity 46%," wind 10 mph, wind chill 24"
