year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2024,6,San Francisco 49ers,Seattle Seahawks,2024-10-10,8:15PM,Seattle,/boxscores/202410100sea.htm,49ers (deferred),,outdoors,fieldturf,3:10,"68,768",San Francisco 49ers -3.5,49.0 (over),59 degrees, relative humidity 61%, wind 10 mph
2024,6,Chicago Bears,Jacksonville Jaguars,2024-10-13,9:30AM,Chicago,/boxscores/202410130chi.htm,Jaguars (deferred),,outdoors,grass,2:56,"61,182",Jacksonville Jaguars -1.0,45.0 (over),54 degrees, relative humidity 55%, wind 3 mph
2024,6,Philadelphia Eagles,Cleveland Browns,2024-10-13,1:00PM,Philadelphia,/boxscores/202410130phi.htm,Browns (deferred),,outdoors,grass,2:51,"69,879",Philadelphia Eagles -9.5,42.5 (under),82 degrees, relative humidity 41%, wind 10 mph
2024,6,Indianapolis Colts,Tennessee Titans,2024-10-13,1:00PM,Tennessee,/boxscores/202410130oti.htm,Colts,,outdoors,grass,3:03,"64,302",Tennessee Titans -2.5,43.0 (under),80 degrees, relative humidity 45%, wind 12 mph
2024,6,Green Bay Packers,Arizona Cardinals,2024-10-13,1:00PM,Green Bay,/boxscores/202410130gnb.htm,Cardinals (deferred),,outdoors,grass,3:03,"77,773",Green Bay Packers -5.5,47.0 (push),50 degrees, relative humidity 86%, wind 4 mph
2024,6,Houston Texans,New England Patriots,2024-10-13,1:00PM,New England,/boxscores/202410130nwe.htm,Patriots (deferred),,outdoors,fieldturf,3:06,"64,628",Houston Texans -7.0,37.5 (over),53 degrees, relative humidity 53%, wind 5 mph
2024,6,Tampa Bay Buccaneers,New Orleans Saints,2024-10-13,1:00PM,New Orleans,/boxscores/202410130nor.htm,Buccaneers,,dome,sportturf,3:27,"70,041",Tampa Bay Buccaneers -3.5,41.5 (over),,,
2024,6,Baltimore Ravens,Washington Commanders,2024-10-13,1:00PM,Baltimore,/boxscores/202410130rav.htm,Commanders (deferred),,outdoors,grass,2:59,"71,316",Baltimore Ravens -6.5,51.5 (over),75 degrees, relative humidity 55%, wind 8 mph
2024,6,Los Angeles Chargers,Denver Broncos,2024-10-13,4:05PM,Denver,/boxscores/202410130den.htm,Chargers (deferred),,outdoors,grass,3:02,"70,743",Los Angeles Chargers -3.0,36.0 (over),65 degrees, relative humidity 28%, wind 7 mph
2024,6,Pittsburgh Steelers,Las Vegas Raiders,2024-10-13,4:05PM,Las Vegas,/boxscores/202410130rai.htm,Raiders (deferred),,dome,grass,3:00,"62,553",Pittsburgh Steelers -3.0,36.5 (over),,,
2024,6,Atlanta Falcons,Carolina Panthers,2024-10-13,4:25PM,Carolina,/boxscores/202410130car.htm,Falcons (deferred),,outdoors,grass,3:02,"70,884",Atlanta Falcons -6.5,47.0 (over),79 degrees, relative humidity 44%, wind 9 mph
2024,6,Detroit Lions,Dallas Cowboys,2024-10-13,4:25PM,Dallas,/boxscores/202410130dal.htm,Cowboys,,retractable roof (closed),matrixturf,3:13,"93,644",Detroit Lions -3.5,52.5 (over),,,
2024,6,Cincinnati Bengals,New York Giants,2024-10-13,8:20PM,New York,/boxscores/202410130nyg.htm,Bengals,,outdoors,fieldturf,2:49,"78,809",Cincinnati Bengals -3.5,46.5 (under),63 degrees, relative humidity 81%, wind 2 mph
2024,6,Buffalo Bills,New York Jets,2024-10-14,8:15PM,New York,/boxscores/202410140nyj.htm,Bills (deferred),,outdoors,fieldturf,3:14,"81,118",Buffalo Bills -1.0,40.5 (over),49 degrees, relative humidity 60%, wind 14 mph
