year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2011,1,Green Bay Packers,New Orleans Saints,2011-09-08,8:40PM,Green Bay,/boxscores/201109080gnb.htm,Packers,,outdoors,grass ,3:09,"70,555",Green Bay Packers -5.0,48.0 (over),68 degrees, relative humidity 67%," wind 5 mph, wind chill 0"
2011,1,Philadelphia Eagles,St. Louis Rams,2011-09-11,1:00PM,St. Louis,/boxscores/201109110ram.htm,Eagles,,dome,astroplay,3:15,"56,722",Philadelphia Eagles -4.0,44.5 (under),,,
2011,1,Houston Texans,Indianapolis Colts,2011-09-11,1:05PM,Houston,/boxscores/201109110htx.htm,Texans,,retractable roof (open),grass ,2:45,"71,444",Houston Texans -9.0,44.0 (under),,,
2011,1,Jacksonville Jaguars,Tennessee Titans,2011-09-11,1:05PM,Jacksonville,/boxscores/201109110jax.htm,Jaguars (deferred),,outdoors,grass ,3:03,"61,619",Tennessee Titans -1.5,38.0 (under),87 degrees, relative humidity 52%," wind 5 mph, wind chill 0"
2011,1,Baltimore Ravens,Pittsburgh Steelers,2011-09-11,1:05PM,Baltimore,/boxscores/201109110rav.htm,Steelers (deferred),,outdoors,sportturf,3:02,"71,434",Baltimore Ravens -1.5,37.0 (over),75 degrees, relative humidity 71%," wind 2 mph, wind chill 0"
2011,1,Chicago Bears,Atlanta Falcons,2011-09-11,1:06PM,Chicago,/boxscores/201109110chi.htm,Bears,,outdoors,grass ,3:07,"62,115",Atlanta Falcons -1.5,41.0 (over),76 degrees, relative humidity 57%," wind 7 mph, wind chill 0"
2011,1,Buffalo Bills,Kansas City Chiefs,2011-09-11,1:06PM,Kansas City,/boxscores/201109110kan.htm,Chiefs,,outdoors,grass ,2:58,"68,755",Kansas City Chiefs -3.5,40.0 (over),75 degrees, relative humidity 65%," no wind, wind chill 0"
2011,1,Cincinnati Bengals,Cleveland Browns,2011-09-11,1:06PM,Cleveland,/boxscores/201109110cle.htm,Bengals (deferred),,outdoors,grass ,3:22,"67,321",Cleveland Browns -7.0,36.5 (over),72 degrees, relative humidity 0%," wind 9 mph, wind chill 0"
2011,1,Detroit Lions,Tampa Bay Buccaneers,2011-09-11,1:06PM,Tampa Bay,/boxscores/201109110tam.htm,Lions,,outdoors,grass ,3:20,"51,274",Tampa Bay Buccaneers -1.5,43.5 (over),86 degrees, relative humidity 55%, wind 6 mph
2011,1,Arizona Cardinals,Carolina Panthers,2011-09-11,4:15PM,Arizona,/boxscores/201109110crd.htm,Cardinals (deferred),,retractable roof (closed),grass ,3:09,"60,627",Arizona Cardinals -7.0,37.5 (over),,,
2011,1,San Diego Chargers,Minnesota Vikings,2011-09-11,4:20PM,San Diego,/boxscores/201109110sdg.htm,Vikings,,outdoors,grass ,2:49,"66,716",San Diego Chargers -8.5,43.0 (under),74 degrees, relative humidity 52%," wind 7 mph, wind chill 0"
2011,1,San Francisco 49ers,Seattle Seahawks,2011-09-11,4:22PM,San Francisco,/boxscores/201109110sfo.htm,49ers (deferred),,outdoors,grass ,3:20,"69,732",San Francisco 49ers -6.0,38.0 (over),68 degrees, relative humidity 63%," wind 15 mph, wind chill 0"
2011,1,Washington Redskins,New York Giants,2011-09-11,4:23PM,Washington,/boxscores/201109110was.htm,Redskins,,outdoors,grass ,2:57,"80,121",New York Giants -2.0,40.0 (over),87 degrees, relative humidity 38%," wind 5 mph, wind chill 0"
2011,1,New York Jets,Dallas Cowboys,2011-09-11,8:33PM,New York,/boxscores/201109110nyj.htm,Cowboys,,outdoors,fieldturf,3:07,"78,702",New York Jets -6.0,41.0 (over),70 degrees, relative humidity 89%," wind 6 mph, wind chill 0"
2011,1,New England Patriots,Miami Dolphins,2011-09-12,7:13PM,Miami,/boxscores/201109120mia.htm,Dolphins,,outdoors,grass ,3:26,"66,860",New England Patriots -7.5,47.0 (over),82 degrees, relative humidity 73%," wind 11 mph, wind chill 0"
2011,1,Oakland Raiders,Denver Broncos,2011-09-12,10:26PM,Denver,/boxscores/201109120den.htm,Broncos,,outdoors,grass ,3:20,"75,671",Denver Broncos -3.0,42.0 (over),75 degrees, relative humidity 29%," wind 6 mph, wind chill 0"
