year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2021,10,Miami Dolphins,Baltimore Ravens,2021-11-11,8:20PM,Miami,/boxscores/202111110mia.htm,Dolphins (deferred),,outdoors,grass ,3:24,"65,948",Baltimore Ravens -7.5,46.5 (under),77 degrees, relative humidity 85%, wind 4 mph
2021,10,Dallas Cowboys,Atlanta Falcons,2021-11-14,1:00PM,Dallas,/boxscores/202111140dal.htm,Cowboys,,retractable roof (closed),matrixturf,2:56,"93,436",Dallas Cowboys -8.0,55.0 (under),,,
2021,10,Buffalo Bills,New York Jets,2021-11-14,1:00PM,New York,/boxscores/202111140nyj.htm,Bills (deferred),,outdoors,fieldturf ,3:20,"77,625",Buffalo Bills -13.0,47.5 (over),47 degrees, relative humidity 56%, wind 4 mph
2021,10,Pittsburgh Steelers,Detroit Lions,2021-11-14,1:00PM,Pittsburgh,/boxscores/202111140pit.htm,Lions (deferred),Lions,outdoors,grass ,3:40,"58,716",Pittsburgh Steelers -6.0,41.0 (under),37 degrees, relative humidity 72%, wind 12 mph
2021,10,Tennessee Titans,New Orleans Saints,2021-11-14,1:00PM,Tennessee,/boxscores/202111140oti.htm,Saints (deferred),,outdoors,grass ,3:02,"69,414",Tennessee Titans -3.0,44.0 (push),53 degrees, relative humidity 48%, wind 12 mph
2021,10,Washington Football Team,Tampa Bay Buccaneers,2021-11-14,1:00PM,Washington Football,/boxscores/202111140was.htm,Buccaneers,,outdoors,grass ,2:59,"52,128",Tampa Bay Buccaneers -9.5,51.0 (under),47 degrees, relative humidity 40%, wind 8 mph
2021,10,New England Patriots,Cleveland Browns,2021-11-14,1:00PM,New England,/boxscores/202111140nwe.htm,Patriots (deferred),,outdoors,fieldturf,2:56,"65,878",New England Patriots -2.5,45.0 (over),48 degrees, relative humidity 54%, wind 6 mph
2021,10,Indianapolis Colts,Jacksonville Jaguars,2021-11-14,1:00PM,Indianapolis,/boxscores/202111140clt.htm,Jaguars (deferred),,retractable roof (closed),fieldturf ,3:16,"60,622",Indianapolis Colts -10.0,47.5 (under),,,
2021,10,Minnesota Vikings,Los Angeles Chargers,2021-11-14,4:05PM,Los Angeles,/boxscores/202111140sdg.htm,Chargers (deferred),,dome,matrixturf,3:17,"70,240",Los Angeles Chargers -3.0,53.5 (under),,,
2021,10,Carolina Panthers,Arizona Cardinals,2021-11-14,4:05PM,Arizona,/boxscores/202111140crd.htm,Panthers (deferred),,retractable roof (closed),grass ,3:02,"62,400",Arizona Cardinals -10.5,43.0 (over),,,
2021,10,Philadelphia Eagles,Denver Broncos,2021-11-14,4:25PM,Denver,/boxscores/202111140den.htm,Broncos (deferred),,outdoors,grass ,3:01,"76,766",Denver Broncos -2.0,46.0 (under),57 degrees, relative humidity 27%, wind 19 mph
2021,10,Green Bay Packers,Seattle Seahawks,2021-11-14,4:25PM,Green Bay,/boxscores/202111140gnb.htm,Seahawks (deferred),,outdoors,grass ,3:03,"78,235",Green Bay Packers -3.5,49.5 (under),35 degrees, relative humidity 78%, wind 11 mph
2021,10,Kansas City Chiefs,Las Vegas Raiders,2021-11-14,8:20PM,Las Vegas,/boxscores/202111140rai.htm,Raiders (deferred),,dome,grass,3:00,"62,125",Kansas City Chiefs -2.5,52.0 (over),,,
2021,10,San Francisco 49ers,Los Angeles Rams,2021-11-15,8:15PM,San Francisco,/boxscores/202111150sfo.htm,49ers (deferred),,outdoors,grass,2:50,"64,256",Los Angeles Rams -4.0,49.5 (under),59 degrees, relative humidity 88%, no wind
