year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2021,17,Buffalo Bills,Atlanta Falcons,2022-01-02,1:00PM,Buffalo,/boxscores/202201020buf.htm,Falcons,,outdoors,a_turf,3:04,"64,948",Buffalo Bills -14.5,44.0 (push),26 degrees, relative humidity 81%, wind 11 mph
2021,17,New Orleans Saints,Carolina Panthers,2022-01-02,1:00PM,New Orleans,/boxscores/202201020nor.htm,Saints (deferred),,dome,sportturf,2:51,"69,170",New Orleans Saints -6.5,37.5 (under),,,
2021,17,Chicago Bears,New York Giants,2022-01-02,1:00PM,Chicago,/boxscores/202201020chi.htm,Bears (deferred),,outdoors,grass ,2:52,"59,594",Chicago Bears -6.5,36.5 (under),25 degrees, relative humidity 74%, wind 13 mph
2021,17,Cincinnati Bengals,Kansas City Chiefs,2022-01-02,1:00PM,Cincinnati,/boxscores/202201020cin.htm,Bengals (deferred),,outdoors,fieldturf ,3:08,"64,505",Kansas City Chiefs -4.0,51.5 (over),33 degrees, relative humidity 81%, wind 13 mph
2021,17,Las Vegas Raiders,Indianapolis Colts,2022-01-02,1:00PM,Indianapolis,/boxscores/202201020clt.htm,Colts (deferred),,retractable roof (closed),fieldturf ,2:55,"65,985",Indianapolis Colts -8.0,45.0 (under),,,
2021,17,New England Patriots,Jacksonville Jaguars,2022-01-02,1:00PM,New England,/boxscores/202201020nwe.htm,Patriots (deferred),,outdoors,fieldturf,2:47,"65,878",New England Patriots -16.5,41.5 (over),46 degrees, relative humidity 100%, wind 4 mph
2021,17,Tennessee Titans,Miami Dolphins,2022-01-02,1:00PM,Tennessee,/boxscores/202201020oti.htm,Titans (deferred),,outdoors,grass ,2:59,"69,091",Tennessee Titans -3.0,40.0 (under),43 degrees, relative humidity 93%, wind 13 mph
2021,17,Tampa Bay Buccaneers,New York Jets,2022-01-02,1:00PM,New York,/boxscores/202201020nyj.htm,Jets,,outdoors,fieldturf ,2:59,"72,243",Tampa Bay Buccaneers -13.5,45.5 (over),57 degrees, relative humidity 82%, wind 9 mph
2021,17,Philadelphia Eagles,Washington Football Team,2022-01-02,1:00PM,Washington Football,/boxscores/202201020was.htm,Eagles (deferred),,outdoors,grass ,2:46,"51,563",Philadelphia Eagles -4.5,44.5 (under),62 degrees, relative humidity 91%, wind 4 mph
2021,17,Los Angeles Chargers,Denver Broncos,2022-01-02,4:05PM,Los Angeles,/boxscores/202201020sdg.htm,Broncos (deferred),,dome,matrixturf,2:51,"70,240",Los Angeles Chargers -7.5,45.0 (over),,,
2021,17,San Francisco 49ers,Houston Texans,2022-01-02,4:05PM,San Francisco,/boxscores/202201020sfo.htm,49ers (deferred),,outdoors,grass,2:57,"71,612",San Francisco 49ers -12.5,43.5 (under),50 degrees, relative humidity 58%, wind 6 mph
2021,17,Arizona Cardinals,Dallas Cowboys,2022-01-02,4:25PM,Dallas,/boxscores/202201020dal.htm,Cardinals (deferred),,retractable roof (closed),matrixturf,3:06,"93,459",Dallas Cowboys -6.5,52.5 (under),,,
2021,17,Seattle Seahawks,Detroit Lions,2022-01-02,4:25PM,Seattle,/boxscores/202201020sea.htm,Lions (deferred),,outdoors,fieldturf ,3:13,"68,043",Seattle Seahawks -7.0,41.5 (over),37 degrees, relative humidity 92%, no wind
2021,17,Los Angeles Rams,Baltimore Ravens,2022-01-02,4:25PM,Baltimore,/boxscores/202201020rav.htm,Rams (deferred),,outdoors,grass,2:53,"70,328",Los Angeles Rams -6.0,46.5 (under),59 degrees, relative humidity 92%, wind 6 mph
2021,17,Green Bay Packers,Minnesota Vikings,2022-01-02,8:20PM,Green Bay,/boxscores/202201020gnb.htm,Vikings (deferred),,outdoors,grass ,3:04,"77,832",Green Bay Packers -13.0,42.5 (over),11 degrees, relative humidity 60%, wind 9 mph
2021,17,Pittsburgh Steelers,Cleveland Browns,2022-01-03,8:15PM,Pittsburgh,/boxscores/202201030pit.htm,Browns (deferred),,outdoors,grass ,3:21,"63,624",Pittsburgh Steelers -2.0,42.0 (under),25 degrees, relative humidity 60%, wind 12 mph
