year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2013,17,Cincinnati Bengals,Baltimore Ravens,2013-12-29,1:02PM,Cincinnati,/boxscores/201312290cin.htm,Ravens (deferred),,outdoors,fieldturf ,3:06,"62,406",Cincinnati Bengals -7.0,43.0 (over),43 degrees, relative humidity 93%, wind 3 mph
2013,17,Pittsburgh Steelers,Cleveland Browns,2013-12-29,1:02PM,Pittsburgh,/boxscores/201312290pit.htm,Browns,,outdoors,grass ,2:53,"56,361",Pittsburgh Steelers -9.5,44.5 (under),40 degrees, relative humidity 93%, wind 5 mph
2013,17,Indianapolis Colts,Jacksonville Jaguars,2013-12-29,1:02PM,Indianapolis,/boxscores/201312290clt.htm,Jaguars,,retractable roof (closed),fieldturf ,2:50,"66,008",Indianapolis Colts -11.5,45.0 (under),,,
2013,17,Tennessee Titans,Houston Texans,2013-12-29,1:02PM,Tennessee,/boxscores/201312290oti.htm,Titans (deferred),,outdoors,grass ,2:42,"69,143",Tennessee Titans -6.5,44.5 (under),53 degrees, relative humidity 61%, wind 4 mph
2013,17,New York Jets,Miami Dolphins,2013-12-29,1:02PM,Miami,/boxscores/201312290mia.htm,Jets (deferred),,outdoors,grass ,2:59,"70,296",Miami Dolphins -7.0,41.0 (under),79 degrees, relative humidity 84%," wind 12 mph, wind chill 0"
2013,17,New York Giants,Washington Redskins,2013-12-29,1:04PM,New York,/boxscores/201312290nyg.htm,Redskins,,outdoors,fieldturf,3:21,"80,177",New York Giants -3.5,44.0 (under),40 degrees, relative humidity 100%," wind 2 mph, wind chill 0"
2013,17,Carolina Panthers,Atlanta Falcons,2013-12-29,1:05PM,Atlanta,/boxscores/201312290atl.htm,Panthers (deferred),,dome,fieldturf ,2:59,"70,427",Carolina Panthers -5.5,46.5 (under),,,
2013,17,Minnesota Vikings,Detroit Lions,2013-12-29,1:05PM,Minnesota,/boxscores/201312290min.htm,Lions (deferred),,dome,sportturf,2:49,"64,134",Detroit Lions -2.5,50.0 (under),,,
2013,17,New England Patriots,Buffalo Bills,2013-12-29,4:25PM,New England,/boxscores/201312290nwe.htm,Bills (deferred),,outdoors,fieldturf ,3:01,"68,756",New England Patriots -7.0,46.5 (over),39 degrees, relative humidity 100%, wind 8 mph
2013,17,Green Bay Packers,Chicago Bears,2013-12-29,4:25PM,Chicago,/boxscores/201312290chi.htm,Packers (deferred),,outdoors,grass ,3:07,"62,708",Green Bay Packers -3.0,51.0 (over),26 degrees, relative humidity 88%," wind 16 mph, wind chill 14"
2013,17,San Francisco 49ers,Arizona Cardinals,2013-12-29,4:25PM,Arizona,/boxscores/201312290crd.htm,49ers (deferred),,retractable roof (closed),grass ,3:17,"63,570",Arizona Cardinals -3.0,41.0 (over),,,
2013,17,Denver Broncos,Oakland Raiders,2013-12-29,4:25PM,Oakland,/boxscores/201312290rai.htm,Broncos (deferred),,outdoors,grass ,3:03,"51,500",Denver Broncos -10.0,53.5 (under),70 degrees, relative humidity 16%," wind 8 mph, wind chill 0"
2013,17,New Orleans Saints,Tampa Bay Buccaneers,2013-12-29,4:25PM,New Orleans,/boxscores/201312290nor.htm,Buccaneers (deferred),,dome,sportturf,3:06,"73,150",New Orleans Saints -10.5,47.0 (over),,,
2013,17,San Diego Chargers,Kansas City Chiefs,2013-12-29,4:26PM,San Diego,/boxscores/201312290sdg.htm,Chargers (deferred),Chargers,outdoors,grass ,3:15,"66,374",San Diego Chargers -14.5,45.0 (over),73 degrees, relative humidity 14%," wind 1 mph, wind chill 0"
2013,17,Seattle Seahawks,St. Louis Rams,2013-12-29,4:26PM,Seattle,/boxscores/201312290sea.htm,Rams (deferred),,outdoors,fieldturf ,3:07,"68,264",Seattle Seahawks -12.5,41.0 (under),40 degrees, relative humidity 93%, wind 5 mph
2013,17,Philadelphia Eagles,Dallas Cowboys,2013-12-29,8:30PM,Dallas,/boxscores/201312290dal.htm,Eagles (deferred),,retractable roof (closed),matrixturf,2:53,"91,166",Philadelphia Eagles -7.0,54.0 (under),,,
