year,week,team_1,team_2,date,time,location,boxscore_url,won_toss,won_OT_toss,roof,surface,duration,attendance,vegas_line,over_under,temp,humidity,wind
2013,4,San Francisco 49ers,St. Louis Rams,2013-09-26,8:25PM,St. Louis,/boxscores/201309260ram.htm,49ers (deferred),,dome,astroplay,3:32,"56,640",San Francisco 49ers -4.0,42.5 (over),,,
2013,4,Buffalo Bills,Baltimore Ravens,2013-09-29,1:02PM,Buffalo,/boxscores/201309290buf.htm,Bills (deferred),,outdoors,a_turf,3:34,"68,296",Baltimore Ravens -4.0,45.0 (under),67 degrees, relative humidity 57%," wind 15 mph, wind chill 0"
2013,4,Kansas City Chiefs,New York Giants,2013-09-29,1:02PM,Kansas City,/boxscores/201309290kan.htm,Giants (deferred),,outdoors,grass ,3:13,"73,386",Kansas City Chiefs -4.5,43.5 (under),66 degrees, relative humidity 65%," no wind, wind chill 0"
2013,4,Detroit Lions,Chicago Bears,2013-09-29,1:03PM,Detroit,/boxscores/201309290det.htm,Bears (deferred),,dome,fieldturf ,3:13,"64,552",Detroit Lions -2.5,48.0 (over),,,
2013,4,Arizona Cardinals,Tampa Bay Buccaneers,2013-09-29,1:03PM,Tampa Bay,/boxscores/201309290tam.htm,Cardinals,,outdoors,grass ,3:13,"44,956",Tampa Bay Buccaneers -2.5,40.0 (under),84 degrees, relative humidity 55%, wind 5 mph
2013,4,Seattle Seahawks,Houston Texans,2013-09-29,1:03PM,Houston,/boxscores/201309290htx.htm,Texans,Texans,retractable roof (closed),grass ,3:29,"71,756",Seattle Seahawks -2.0,41.0 (over),,,
2013,4,Cleveland Browns,Cincinnati Bengals,2013-09-29,1:06PM,Cleveland,/boxscores/201309290cle.htm,Bengals (deferred),,outdoors,grass ,3:04,"71,481",Cincinnati Bengals -4.5,42.5 (under),68 degrees, relative humidity 67%," wind 9 mph, wind chill 0"
2013,4,Indianapolis Colts,Jacksonville Jaguars,2013-09-29,1:06PM,Jacksonville,/boxscores/201309290jax.htm,Jaguars (deferred),,outdoors,grass ,3:08,"59,695",Indianapolis Colts -9.5,42.5 (under),80 degrees, relative humidity 65%," wind 12 mph, wind chill 0"
2013,4,Minnesota Vikings,Pittsburgh Steelers,2013-09-29,1:07PM,Minnesota,/boxscores/201309290min.htm,Steelers (deferred),,outdoors,grass ,3:01,"83,518",Pittsburgh Steelers -3.0,41.5 (over),54 degrees, relative humidity 86%," wind 11 mph, wind chill 0"
2013,4,Tennessee Titans,New York Jets,2013-09-29,4:05PM,Tennessee,/boxscores/201309290oti.htm,Titans (deferred),,outdoors,grass ,3:06,"69,143",Tennessee Titans -3.5,40.5 (over),74 degrees, relative humidity 51%," wind 4 mph, wind chill 0"
2013,4,San Diego Chargers,Dallas Cowboys,2013-09-29,4:25PM,San Diego,/boxscores/201309290sdg.htm,Chargers (deferred),,outdoors,grass ,3:02,"68,601",Dallas Cowboys -1.5,47.0 (over),80 degrees, relative humidity 27%," wind 7 mph, wind chill 0"
2013,4,Denver Broncos,Philadelphia Eagles,2013-09-29,4:25PM,Denver,/boxscores/201309290den.htm,Broncos (deferred),,outdoors,grass ,3:01,"77,002",Denver Broncos -11.5,57.5 (over),76 degrees, relative humidity 16%," wind 8 mph, wind chill 0"
2013,4,Washington Redskins,Oakland Raiders,2013-09-29,4:25PM,Oakland,/boxscores/201309290rai.htm,Raiders (deferred),,outdoors,grass ,3:01,"53,549",Washington Redskins -4.0,45.5 (under),77 degrees, relative humidity 52%," wind 13 mph, wind chill 0"
2013,4,New England Patriots,Atlanta Falcons,2013-09-29,8:30PM,Atlanta,/boxscores/201309290atl.htm,Falcons,,dome,fieldturf ,3:21,"70,744",Atlanta Falcons -3.0,49.0 (over),,,
2013,4,New Orleans Saints,Miami Dolphins,2013-09-30,8:40PM,New Orleans,/boxscores/201309300nor.htm,Dolphins (deferred),,dome,sportturf,3:09,"73,118",New Orleans Saints -7.5,48.5 (over),,,
